campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,K,count_raw,count_adj,sat,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
results/pending_runs/warmup1_probe,tissuemnist,L30_G30,RegNetY400MF,1,tralo_bounded,,,1,300,0.0001,5e-06,True,51,38,51,0,0.27625367632172426,0.25225225225225223,0.25225225225225223,0.37671420740802825,0.37671420740802825,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L30_G30/w1/tralo_bounded/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L30_G30,RegNetY400MF,2,tralo_bounded,,,1,300,0.0001,5e-06,True,51,31,51,0,0.2904363954189195,0.1981981981981982,0.1981981981981982,0.36418109214123584,0.36418109214123584,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L30_G30/w1/tralo_bounded/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L30_G30,RegNetY400MF,1,heuristic,,,1,300,0.0001,5e-06,,51,148,51,0,0.3571642194745896,0.23423423423423423,0.23423423423423423,0.338623371107752,0.338623371107752,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L30_G30/w1/heuristic/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L30_G30,RegNetY400MF,2,heuristic,,,1,300,0.0001,5e-06,,51,211,51,0,0.31491446561368336,0.2072072072072072,0.2072072072072072,0.3050100694721672,0.3050100694721672,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L30_G30/w1/heuristic/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,hounie_rcl,,,1,300,0.0001,5e-06,,86,60,86,0,0.28360756817288596,0.26459143968871596,0.26459143968871596,0.3962214821110064,0.3962214821110064,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/hounie_rcl/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,hounie_rcl,,,1,300,0.0001,5e-06,,86,48,86,0,0.2990100527541983,0.311284046692607,0.311284046692607,0.3874179401220196,0.3874179401220196,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/hounie_rcl/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,tralo,,,1,300,0.0001,5e-06,True,86,76,86,0,0.32959425035687034,0.28793774319066145,0.28793774319066145,0.3828145580189455,0.38256633814678626,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/tralo/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,tralo,,,1,300,0.0001,5e-06,True,86,79,86,0,0.3302321422978015,0.31906614785992216,0.311284046692607,0.3941746306072118,0.3930206357205118,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/tralo/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,danits_lp,,,1,300,0.0001,5e-06,,86,148,86,0,0.3571642194745896,0.31906614785992216,0.311284046692607,0.3463986338052064,0.34575393663541765,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/danits_lp/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,danits_lp,,,1,300,0.0001,5e-06,,86,211,86,0,0.31491446561368336,0.25680933852140075,0.2801556420233463,0.3074346515696568,0.3103167365987172,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/danits_lp/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,fioretto_ldf,,,1,300,0.0001,5e-06,,86,65,86,0,0.32044201323018023,0.31906614785992216,0.31906614785992216,0.39603221002754907,0.39603221002754907,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/fioretto_ldf/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,fioretto_ldf,,,1,300,0.0001,5e-06,,86,68,86,0,0.31073788465218716,0.311284046692607,0.311284046692607,0.38886029968723035,0.38886029968723035,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/fioretto_ldf/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,tralo_bounded,,,1,300,0.0001,5e-06,True,86,69,86,0,0.3187784560239455,0.2723735408560311,0.2723735408560311,0.38395862026300365,0.3840177579892132,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/tralo_bounded/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,tralo_bounded,,,1,300,0.0001,5e-06,True,86,77,86,0,0.31427136835665165,0.29571984435797666,0.3035019455252918,0.3905595353113087,0.3914652886694216,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/tralo_bounded/seed_2
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,1,heuristic,,,1,300,0.0001,5e-06,,86,148,86,0,0.3571642194745896,0.311284046692607,0.311284046692607,0.34575393663541765,0.34575393663541765,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/heuristic/seed_1
results/pending_runs/warmup1_probe,tissuemnist,L50_G50,RegNetY400MF,2,heuristic,,,1,300,0.0001,5e-06,,86,211,86,0,0.31491446561368336,0.2801556420233463,0.2801556420233463,0.3103167365987172,0.3103167365987172,results/pending_runs/warmup1_probe/RegNetY400MF/tissuemnist/L50_G50/w1/heuristic/seed_2
