dataset,cap,model,seed,method,warmup,cepochs_cfg,ep_max,ep_rows,lr,lr_c,K,taken,n_pos,N,count_raw,count_adj,AP,ccF1adj,ccF1eq,macroEq,tp_at_K,scorefp,path
dermmnist,L10_G10,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,22,22,223,2003,197,22,0.7015485772911337,0.17959183673469387,0.17959183673469387,0.6573840107289589,22,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/danits_lp/seed_4
dermmnist,L10_G10,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,22,22,223,2003,174,22,0.6915014341813639,0.17142857142857143,0.17142857142857143,0.660309280743992,21,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/danits_lp/seed_3
dermmnist,L10_G10,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,22,22,223,2003,152,22,0.7057514318572579,0.17959183673469387,0.17959183673469387,0.6733982915202829,22,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/danits_lp/seed_1
dermmnist,L10_G10,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,22,22,223,2003,180,22,0.6941009292122404,0.17142857142857143,0.17142857142857143,0.6553510559488477,21,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/danits_lp/seed_2
dermmnist,L10_G10,RegNetY400MF,4,fioretto_ldf,50,300,34.0,35.0,0.0001,5e-06,22,22,223,2003,15,22,0.5013385417280403,0.17959183673469387,0.17959183673469387,0.6388566936852482,22,8594ba7e54c5,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/fioretto_ldf/seed_4
dermmnist,L10_G10,RegNetY400MF,3,fioretto_ldf,50,300,30.0,31.0,0.0001,5e-06,22,22,223,2003,11,22,0.4946148666943394,0.17142857142857143,0.17142857142857143,0.6464754226180275,21,2dee4e9c4ddc,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/fioretto_ldf/seed_3
dermmnist,L10_G10,RegNetY400MF,1,fioretto_ldf,50,300,26.0,27.0,0.0001,5e-06,22,22,223,2003,16,22,0.5030210782213935,0.17959183673469387,0.17959183673469387,0.6626051756594394,22,662dc0680c6a,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/fioretto_ldf/seed_1
dermmnist,L10_G10,RegNetY400MF,2,fioretto_ldf,50,300,29.0,30.0,0.0001,5e-06,22,22,223,2003,18,22,0.5536696233771211,0.17959183673469387,0.17959183673469387,0.6600785463255648,22,c923dd7f848e,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/fioretto_ldf/seed_2
dermmnist,L10_G10,RegNetY400MF,4,tralo_bounded,50,300,76.0,9.0,0.0001,5e-06,22,22,223,2003,14,22,0.501676709828194,0.17959183673469387,0.17959183673469387,0.6387589121789082,22,17fc0f6657f5,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo_bounded/seed_4
dermmnist,L10_G10,RegNetY400MF,3,tralo_bounded,50,300,71.0,8.0,0.0001,5e-06,22,22,223,2003,13,22,0.5083217451487154,0.17142857142857143,0.17142857142857143,0.6403281157032714,21,c51f506edadd,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo_bounded/seed_3
dermmnist,L10_G10,RegNetY400MF,1,tralo_bounded,50,300,68.0,7.0,0.0001,5e-06,22,22,223,2003,13,22,0.47359898278824886,0.17959183673469387,0.17959183673469387,0.6644900402401827,22,5b1a053dd83d,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo_bounded/seed_1
dermmnist,L10_G10,RegNetY400MF,2,tralo_bounded,50,300,69.0,8.0,0.0001,5e-06,22,22,223,2003,12,22,0.5462994959134942,0.17959183673469387,0.17959183673469387,0.6653943270723043,22,ee086d6f71c8,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo_bounded/seed_2
dermmnist,L10_G10,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,22,22,223,2003,197,22,0.7015485772911337,0.17959183673469387,0.17959183673469387,0.6573840107289589,22,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/heuristic/seed_4
dermmnist,L10_G10,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,22,22,223,2003,174,22,0.6915014341813639,0.17142857142857143,0.17142857142857143,0.660309280743992,21,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/heuristic/seed_3
dermmnist,L10_G10,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,22,22,223,2003,152,22,0.7057514318572579,0.17959183673469387,0.17959183673469387,0.6733982915202829,22,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/heuristic/seed_1
dermmnist,L10_G10,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,22,22,223,2003,180,22,0.6941009292122404,0.17142857142857143,0.17142857142857143,0.6553510559488477,21,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/heuristic/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,hounie_rcl,50,300,95.0,96.0,0.0001,5e-06,34,34,171,2400,21,34,0.2865682110669791,0.1951219512195122,0.1951219512195122,0.38516550676759786,20,af82fe605ea4,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/hounie_rcl/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,hounie_rcl,50,300,99.0,100.0,0.0001,5e-06,34,34,171,2400,26,34,0.2913094040439023,0.1951219512195122,0.1951219512195122,0.39634795973103754,20,539c6859588d,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/hounie_rcl/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,hounie_rcl,50,300,79.0,80.0,0.0001,5e-06,34,34,171,2400,28,34,0.3442584477133582,0.23414634146341465,0.23414634146341465,0.41940057807403885,24,5b03ce700637,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/hounie_rcl/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,hounie_rcl,50,300,109.0,110.0,0.0001,5e-06,34,34,171,2400,20,34,0.3021050735395781,0.22439024390243903,0.22439024390243903,0.3856837528710256,23,e16b4328bb39,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/hounie_rcl/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,tralo,50,300,138.0,21.0,0.0001,5e-06,34,34,171,2400,16,34,0.2749434251412276,0.17560975609756097,0.17560975609756097,0.37837639700602105,18,08eb12ea1b21,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,tralo,50,300,128.0,19.0,0.0001,5e-06,34,34,171,2400,30,34,0.29826629453989706,0.1951219512195122,0.1951219512195122,0.3981631674830094,20,24f06ce77009,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,tralo,50,300,122.0,18.0,0.0001,5e-06,34,34,171,2400,28,34,0.3455578604445769,0.2146341463414634,0.2146341463414634,0.42172196117092103,22,ab62185c474d,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,tralo,50,300,166.0,29.0,0.0001,5e-06,34,34,171,2400,23,34,0.30267430204411444,0.1951219512195122,0.1951219512195122,0.38891503691342655,20,2bc55cf8bfea,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,34,34,171,2400,163,34,0.31736026819496094,0.17560975609756097,0.17560975609756097,0.3148779794471015,18,25e87e25e41e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/danits_lp/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,34,34,171,2400,163,34,0.2744146349684011,0.15609756097560976,0.16585365853658537,0.34305060795795295,17,1382a11aefa5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/danits_lp/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,34,34,171,2400,420,34,0.3838373474194948,0.2048780487804878,0.2048780487804878,0.3267272460166567,21,33270042b807,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/danits_lp/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,34,34,171,2400,237,34,0.3573569425298886,0.24390243902439024,0.23414634146341465,0.30847154283190326,24,f1cb0daadfc0,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/danits_lp/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,fioretto_ldf,50,300,94.0,95.0,0.0001,5e-06,34,34,171,2400,21,34,0.28771276552445674,0.1951219512195122,0.1951219512195122,0.38234885591087175,20,3a1ee080a9da,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/fioretto_ldf/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,fioretto_ldf,50,300,84.0,85.0,0.0001,5e-06,34,34,171,2400,28,34,0.2856656872539105,0.1951219512195122,0.1951219512195122,0.39979072792073533,20,2ea43168de23,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/fioretto_ldf/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,fioretto_ldf,50,300,81.0,82.0,0.0001,5e-06,34,34,171,2400,24,34,0.3221096452612105,0.2146341463414634,0.2146341463414634,0.40351831449993153,22,2522786b35e8,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/fioretto_ldf/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,fioretto_ldf,50,300,299.0,300.0,0.0001,5e-06,34,34,171,2400,32,34,0.31245737009169766,0.2146341463414634,0.2146341463414634,0.38754245836883516,22,1c947d92eb5a,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/fioretto_ldf/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,tralo_bounded,50,300,138.0,21.0,0.0001,5e-06,34,34,171,2400,19,34,0.28824656638086216,0.18536585365853658,0.18536585365853658,0.38492019240466485,19,a41b982da6e2,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo_bounded/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,tralo_bounded,50,300,128.0,19.0,0.0001,5e-06,34,34,171,2400,25,34,0.28473452473237165,0.18536585365853658,0.18536585365853658,0.3977647153113645,19,8b95472a8ef5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo_bounded/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,tralo_bounded,50,300,122.0,18.0,0.0001,5e-06,34,34,171,2400,26,34,0.33711053953535963,0.1951219512195122,0.1951219512195122,0.4154576036559775,20,c53079adda3e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo_bounded/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,tralo_bounded,50,300,350.0,61.0,0.0001,5e-06,34,34,171,2400,29,34,0.32440111937257293,0.22439024390243903,0.22439024390243903,0.3900095811871993,23,c082d2b051a3,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/tralo_bounded/seed_2
tissuemnist,L20_G20,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,163,34,0.31736026819496094,0.17560975609756097,0.17560975609756097,0.3148779794471015,18,25e87e25e41e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/heuristic/seed_4
tissuemnist,L20_G20,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,163,34,0.2744146349684011,0.16585365853658537,0.16585365853658537,0.34305060795795295,17,1382a11aefa5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/heuristic/seed_3
tissuemnist,L20_G20,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,420,34,0.3838373474194948,0.2048780487804878,0.2048780487804878,0.3267272460166567,21,33270042b807,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/heuristic/seed_1
tissuemnist,L20_G20,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,237,34,0.3573569425298886,0.23414634146341465,0.23414634146341465,0.30847154283190326,24,f1cb0daadfc0,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L20_G20/heuristic/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,hounie_rcl,50,300,84.0,85.0,0.0001,5e-06,51,51,171,2400,35,51,0.31018078626211326,0.27927927927927926,0.27927927927927926,0.4016631347263736,31,5e700768c413,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,hounie_rcl,50,300,75.0,76.0,0.0001,5e-06,51,51,171,2400,45,51,0.31386987853407594,0.27927927927927926,0.27927927927927926,0.4148143954306124,31,06f8a9890639,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,hounie_rcl,50,300,79.0,80.0,0.0001,5e-06,51,51,171,2400,39,51,0.3471717086598837,0.27927927927927926,0.27927927927927926,0.41506166566930325,31,9165dcb20c64,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,hounie_rcl,50,300,92.0,93.0,0.0001,5e-06,51,51,171,2400,44,51,0.34723035917807943,0.32432432432432434,0.32432432432432434,0.40835995897911975,36,25ae2b572b69,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,tralo,50,300,128.0,19.0,0.0001,5e-06,51,51,171,2400,42,51,0.32210995062632164,0.2702702702702703,0.2702702702702703,0.3982792664324011,30,413d652150f2,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,tralo,50,300,126.0,22.0,0.0001,5e-06,51,51,171,2400,49,51,0.30813277758233115,0.26126126126126126,0.26126126126126126,0.406164378825423,29,2723fbf281df,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,tralo,50,300,128.0,20.0,0.0001,5e-06,51,51,171,2400,47,51,0.34941063348587414,0.25225225225225223,0.25225225225225223,0.4185123443886406,28,2b5f75ea68c8,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,tralo,50,300,145.0,23.0,0.0001,5e-06,51,51,171,2400,43,51,0.35066567467950455,0.3063063063063063,0.3063063063063063,0.41141884901065934,34,ff6ca29ed97a,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,163,51,0.31736026819496094,0.21621621621621623,0.21621621621621623,0.3209510226144071,24,25e87e25e41e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,163,51,0.2744146349684011,0.1981981981981982,0.2072072072072072,0.34817098113611183,23,1382a11aefa5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,420,51,0.3838373474194948,0.24324324324324326,0.24324324324324326,0.332607610244826,27,33270042b807,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,237,51,0.3573569425298886,0.2972972972972973,0.2972972972972973,0.3135953877886335,33,f1cb0daadfc0,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,fioretto_ldf,50,300,78.0,79.0,0.0001,5e-06,51,51,171,2400,39,51,0.3241461348845807,0.27927927927927926,0.2882882882882883,0.41144720014312924,32,17142e91bb7a,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,fioretto_ldf,50,300,71.0,72.0,0.0001,5e-06,51,51,171,2400,44,51,0.3094930587471966,0.27927927927927926,0.27927927927927926,0.4103079724098446,31,6b0efd8dd99e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,fioretto_ldf,50,300,75.0,76.0,0.0001,5e-06,51,51,171,2400,46,51,0.3452120461155651,0.27927927927927926,0.27927927927927926,0.4230287308737982,31,7b1bff1e43bb,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,fioretto_ldf,50,300,94.0,95.0,0.0001,5e-06,51,51,171,2400,48,51,0.3550989918757647,0.3063063063063063,0.3063063063063063,0.40445029276208877,34,f507ede06efe,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,tralo_bounded,50,300,128.0,19.0,0.0001,5e-06,51,51,171,2400,37,51,0.3226003198791184,0.27927927927927926,0.27927927927927926,0.4036465059069112,31,f2993690da6c,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo_bounded/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,tralo_bounded,50,300,118.0,17.0,0.0001,5e-06,51,51,171,2400,43,51,0.30904790422141376,0.27927927927927926,0.27927927927927926,0.41175328263423955,31,001c3d387e7c,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo_bounded/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,tralo_bounded,50,300,123.0,18.0,0.0001,5e-06,51,51,171,2400,45,51,0.34336591374929015,0.2702702702702703,0.2702702702702703,0.4210104696674368,30,bd8d88fecd0f,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo_bounded/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,tralo_bounded,50,300,145.0,23.0,0.0001,5e-06,51,51,171,2400,45,51,0.3526800797886509,0.3153153153153153,0.3153153153153153,0.4073585056746183,35,712bb5ffb22d,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/tralo_bounded/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,163,51,0.31736026819496094,0.21621621621621623,0.21621621621621623,0.3209510226144071,24,25e87e25e41e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,163,51,0.2744146349684011,0.2072072072072072,0.2072072072072072,0.34817098113611183,23,1382a11aefa5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,420,51,0.3838373474194948,0.24324324324324326,0.24324324324324326,0.332607610244826,27,33270042b807,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,237,51,0.3573569425298886,0.2972972972972973,0.2972972972972973,0.3135953877886335,33,f1cb0daadfc0,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_2
tissuemnist,L10_G10,RegNetY400MF,4,hounie_rcl,50,300,142.0,143.0,0.0001,5e-06,17,17,171,2400,11,17,0.2219449139702767,0.07446808510638298,0.07446808510638298,0.35241024358114903,7,34229d3f1e86,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/hounie_rcl/seed_4
tissuemnist,L10_G10,RegNetY400MF,3,hounie_rcl,50,300,128.0,129.0,0.0001,5e-06,17,17,171,2400,12,17,0.24756279716951637,0.10638297872340426,0.10638297872340426,0.38066767687790604,10,1cad4d4692c8,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/hounie_rcl/seed_3
tissuemnist,L10_G10,RegNetY400MF,1,hounie_rcl,50,300,135.0,136.0,0.0001,5e-06,17,17,171,2400,13,17,0.2555196089339294,0.11702127659574468,0.1276595744680851,0.39028872701221384,12,31980c96e97a,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/hounie_rcl/seed_1
tissuemnist,L10_G10,RegNetY400MF,2,hounie_rcl,50,300,126.0,127.0,0.0001,5e-06,17,17,171,2400,14,17,0.2760874068804159,0.11702127659574468,0.11702127659574468,0.36184493522480526,11,d48a7901df34,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/hounie_rcl/seed_2
tissuemnist,L10_G10,RegNetY400MF,4,tralo,50,300,159.0,28.0,0.0001,5e-06,17,17,171,2400,9,17,0.2123026979211759,0.09574468085106383,0.09574468085106383,0.35681994364895464,9,6e279689d61f,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/tralo/seed_4
tissuemnist,L10_G10,RegNetY400MF,3,tralo,50,300,144.0,25.0,0.0001,5e-06,17,17,171,2400,13,17,0.2751627809586473,0.13829787234042554,0.13829787234042554,0.37523524415196735,13,eb2222565d85,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/tralo/seed_3
tissuemnist,L10_G10,RegNetY400MF,1,tralo,50,300,148.0,23.0,0.0001,5e-06,17,17,171,2400,15,17,0.266080544770703,0.10638297872340426,0.10638297872340426,0.39782206649350876,10,80e0d8b3875d,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/tralo/seed_1
tissuemnist,L10_G10,RegNetY400MF,2,tralo,50,300,167.0,27.0,0.0001,5e-06,17,17,171,2400,16,17,0.24508762699544823,0.10638297872340426,0.10638297872340426,0.3596048421192886,10,d436e3bfb3f4,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/tralo/seed_2
tissuemnist,L10_G10,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,17,17,171,2400,163,17,0.31736026819496094,0.09574468085106383,0.09574468085106383,0.30555120384791534,9,25e87e25e41e,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/danits_lp/seed_4
tissuemnist,L10_G10,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,17,17,171,2400,163,17,0.2744146349684011,0.0851063829787234,0.0851063829787234,0.33124621502332596,8,1382a11aefa5,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/danits_lp/seed_3
tissuemnist,L10_G10,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,17,17,171,2400,420,17,0.3838373474194948,0.1276595744680851,0.1276595744680851,0.3157491535550146,12,33270042b807,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/danits_lp/seed_1
tissuemnist,L10_G10,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,17,17,171,2400,237,17,0.3573569425298886,0.11702127659574468,0.11702127659574468,0.292266596620795,11,f1cb0daadfc0,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/danits_lp/seed_2
tissuemnist,L10_G10,RegNetY400MF,4,fioretto_ldf,50,300,299.0,300.0,0.0001,5e-06,17,17,171,2400,12,17,0.2155464943391691,0.09574468085106383,0.09574468085106383,0.35538700041808624,9,5d613be37fe3,results/pending_runs/paper_final/lane3/RegNetY400MF/tissuemnist/L10_G10/fioretto_ldf/seed_4
