binding_gap,cls_cstr,d_conf_gap,d_f1_cstr,d_f1_uncstr,d_flips,d_macro_f1,d_pre_cstr,d_rec_cstr,data_dir,dataset,model,n_classes,ph_acc,ph_conf_gap,ph_f1_cstr,ph_f1_uncstr_mean,ph_macro_f1,ph_mean_entropy,ph_pre_cstr,ph_rec_cstr,ph_sup_cstr,pretrained,seed,sweep,tight,tight_pct
20.400000000000006,0,-0.020100000000000007,0.0,-0.0024999999999999467,-21.0,-0.0018000000000000238,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9723,0.1583,0.8913,0.9704,0.9506,0.02,1.0,0.8039,102.0,True,1,paper_backbones,L80_G80,80
20.400000000000006,0,-0.050100000000000006,-0.01090000000000002,0.009666666666666601,-17.0,0.0044999999999999485,-0.012199999999999989,-0.00979999999999992,data/aider/slice_1,aider,ShuffleNetV2,4,0.9714,0.1509,0.8913,0.9650333333333334,0.9466,0.0213,1.0,0.8039,102.0,True,2,paper_backbones,L80_G80,80
178.4,4,-0.004399999999999987,0.014900000000000024,-0.04765000000000008,-201.0,-0.03880000000000006,0.044399999999999995,0.009000000000000008,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8128,0.118,0.2687,0.7274833333333334,0.662,0.0662,0.8,0.1614,223.0,True,4,paper_backbones,L20_G20,20
178.4,4,0.004599999999999993,-0.007500000000000007,-0.055816666666666515,-137.0,-0.048899999999999944,-0.022199999999999998,-0.004399999999999987,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8193,0.0908,0.2687,0.74105,0.6736,0.0606,0.8,0.1614,223.0,True,3,paper_backbones,L20_G20,20
178.4,4,-0.022199999999999998,0.007500000000000007,0.005650000000000044,-180.0,0.005900000000000016,0.022199999999999998,0.004500000000000004,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8113,0.1239,0.2761,0.69575,0.6358,0.0683,0.8222,0.1659,223.0,True,1,paper_backbones,L20_G20,20
178.4,4,-0.02600000000000001,-0.022399999999999975,-0.02206666666666679,-108.0,-0.022199999999999998,-0.06669999999999998,-0.013500000000000012,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8173,0.1264,0.306,0.7013333333333334,0.6449,0.0673,0.9111,0.1839,223.0,True,2,paper_backbones,L20_G20,20
66.9,4,0.017600000000000005,0.02639999999999998,0.0028000000000001357,-94.0,0.006099999999999994,0.03210000000000002,0.022399999999999975,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8387,0.118,0.5752,0.73205,0.7097,0.0662,0.6987,0.4888,223.0,True,4,paper_backbones,L70_G70,70
66.9,4,0.014299999999999993,0.0,-0.020783333333333376,-21.0,-0.017800000000000038,0.0,0.0,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8377,0.0908,0.5435,0.7489333333333333,0.7196,0.0606,0.6603,0.4619,223.0,True,3,paper_backbones,L70_G70,70
66.9,4,-0.010700000000000001,0.0,0.01423333333333332,-67.0,0.012199999999999989,0.0,0.0,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8308,0.1239,0.5383,0.69805,0.6752,0.0683,0.6538,0.4574,223.0,True,1,paper_backbones,L70_G70,70
66.9,4,-0.008700000000000013,9.999999999998899e-05,-0.000300000000000189,-9.0,-0.00029999999999996696,-0.01880000000000004,0.008900000000000019,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8352,0.1264,0.5645,0.7055166666666667,0.6854,0.0673,0.7047,0.4709,223.0,True,2,paper_backbones,L70_G70,70
156.1,4,0.005300000000000013,0.027600000000000013,-0.02041666666666675,-175.0,-0.013600000000000056,0.059699999999999975,0.0179,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8198,0.118,0.3586,0.72795,0.6752,0.0662,0.7761,0.2332,223.0,True,4,paper_backbones,L30_G30,30
156.1,4,0.0194,-0.006900000000000017,-0.04513333333333314,-116.0,-0.03970000000000007,-0.014900000000000024,-0.004500000000000004,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8263,0.0908,0.3655,0.7420499999999999,0.6883,0.0606,0.791,0.2377,223.0,True,3,paper_backbones,L30_G30,30
156.1,4,-0.022199999999999998,0.006900000000000017,0.02069999999999994,-162.0,0.01870000000000005,0.014900000000000024,0.004500000000000004,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8198,0.1239,0.3862,0.6966833333333334,0.6523,0.0683,0.8358,0.2511,223.0,True,1,paper_backbones,L30_G30,30
156.1,4,-0.02650000000000001,0.0,0.00023333333333330764,-88.0,0.00019999999999997797,0.0,0.0,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8218,0.1264,0.3793,0.7013166666666667,0.6553,0.0673,0.8209,0.2466,223.0,True,2,paper_backbones,L30_G30,30
44.599999999999994,4,0.020800000000000013,0.029900000000000038,0.012816666666666587,-70.0,0.01529999999999998,0.03370000000000006,0.026900000000000035,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8377,0.118,0.5786,0.7287,0.7072,0.0662,0.6517,0.5202,223.0,True,4,paper_backbones,L80_G80,80
44.599999999999994,4,0.012699999999999989,0.012199999999999989,-0.009766666666666701,-4.0,-0.006599999999999939,0.009699999999999931,0.013499999999999956,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8392,0.0908,0.5664,0.7430666666666667,0.7178,0.0606,0.642,0.5067,223.0,True,3,paper_backbones,L80_G80,80
44.599999999999994,4,-0.006400000000000003,0.00990000000000002,0.012050000000000116,-40.0,0.011700000000000044,0.011299999999999977,0.009000000000000008,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8288,0.1239,0.5387,0.69805,0.6753,0.0683,0.6067,0.4843,223.0,True,1,paper_backbones,L80_G80,80
44.599999999999994,4,-0.012600000000000014,0.016100000000000003,0.0035166666666668345,4.0,0.005300000000000082,-0.027700000000000058,0.04029999999999995,data/dermmnist/slice_1,dermmnist,ShuffleNetV2,7,0.8357,0.1264,0.5774,0.7073999999999999,0.6888,0.0673,0.6962,0.4933,223.0,True,2,paper_backbones,L80_G80,80
136.8,4,-0.005500000000000005,0.01949999999999999,-0.04132857142857144,-122.0,-0.0338,0.058800000000000074,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5587,0.0874,0.1854,0.45324285714285717,0.4198,0.1383,0.5588,0.1111,171.0,True,4,paper_backbones,L20_G20,20
136.8,4,-0.0032000000000000084,0.029299999999999993,-0.02954285714285715,-143.0,-0.022199999999999998,0.08820000000000006,0.017499999999999988,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5321,0.0888,0.2244,0.4212142857142857,0.3966,0.1299,0.6765,0.1345,171.0,True,3,paper_backbones,L20_G20,20
136.8,4,-0.006400000000000003,-0.009699999999999986,-0.06234285714285709,-199.0,-0.055800000000000016,-0.02939999999999998,-0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5217,0.096,0.1951,0.4307428571428571,0.4013,0.141,0.5882,0.117,171.0,True,1,paper_backbones,L20_G20,20
136.8,4,-0.023999999999999994,0.029299999999999993,-0.013642857142857123,-105.0,-0.008199999999999985,0.08820000000000006,0.0175,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.53,0.0983,0.1756,0.4163,0.3862,0.1452,0.5294,0.1053,171.0,True,2,paper_backbones,L20_G20,20
51.3,4,0.0002999999999999947,0.0,0.009171428571428608,-32.0,0.008000000000000007,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5667,0.0874,0.378,0.4537428571428571,0.4443,0.1383,0.4583,0.3216,171.0,True,4,paper_backbones,L70_G70,70
51.3,4,-0.006000000000000005,0.034399999999999986,0.026757142857142868,-54.0,0.027700000000000002,0.041700000000000015,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5375,0.0888,0.3986,0.4162857142857143,0.4141,0.1299,0.4833,0.3392,171.0,True,3,paper_backbones,L70_G70,70
51.3,4,-0.011300000000000004,-0.006900000000000017,-0.015514285714285703,-115.0,-0.014400000000000024,-0.008400000000000019,-0.005900000000000016,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5275,0.096,0.3849,0.42697142857142856,0.4217,0.141,0.4667,0.3275,171.0,True,1,paper_backbones,L70_G70,70
51.3,4,-0.0002999999999999947,0.013700000000000045,-0.002599999999999991,-21.0,-0.0005999999999999894,0.016700000000000048,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5342,0.0983,0.3162,0.4162285714285714,0.4037,0.1452,0.3833,0.269,171.0,True,2,paper_backbones,L70_G70,70
119.7,4,-0.0023000000000000104,0.018100000000000033,-0.02249999999999991,-100.0,-0.017500000000000016,0.03920000000000001,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5587,0.0874,0.2342,0.4510857142857142,0.424,0.1383,0.5098,0.152,171.0,True,4,paper_backbones,L30_G30,30
119.7,4,0.005499999999999991,-0.009000000000000008,-0.017785714285714238,-125.0,-0.016599999999999948,-0.01959999999999995,-0.0058,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5354,0.0888,0.3063,0.4214428571428571,0.407,0.1299,0.6667,0.1988,171.0,True,3,paper_backbones,L30_G30,30
119.7,4,-0.011900000000000008,0.009000000000000008,-0.047885714285714254,-186.0,-0.0408,0.019600000000000062,0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5254,0.096,0.2703,0.43318571428571423,0.4128,0.141,0.5882,0.1754,171.0,True,1,paper_backbones,L30_G30,30
119.7,4,-0.011099999999999999,0.027099999999999985,-0.012271428571428489,-89.0,-0.007400000000000018,0.05879999999999996,0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5325,0.0983,0.2342,0.4175999999999999,0.3947,0.1452,0.5098,0.152,171.0,True,2,paper_backbones,L30_G30,30
85.5,4,0.0039000000000000007,0.03109999999999996,-0.006857142857142784,-69.0,-0.0020999999999999908,0.04650000000000004,0.023399999999999976,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5621,0.0874,0.3113,0.4526428571428571,0.435,0.1383,0.4651,0.2339,171.0,True,4,paper_backbones,L50_G50,50
85.5,4,0.00449999999999999,0.023299999999999987,0.0013285714285714012,-87.0,0.0040999999999999925,0.03480000000000005,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.535,0.0888,0.3502,0.41831428571428575,0.4098,0.1299,0.5233,0.2632,171.0,True,3,paper_backbones,L50_G50,50
85.5,4,0.002700000000000008,0.015500000000000014,-0.006957142857142884,-51.0,-0.0040999999999999925,0.023299999999999987,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5329,0.0983,0.2802,0.4170428571428571,0.3999,0.1452,0.4186,0.2105,171.0,True,2,paper_backbones,L50_G50,50
34.19999999999999,4,-0.0016000000000000042,-0.006500000000000006,0.01055714285714282,-18.0,0.008500000000000008,-0.007299999999999973,-0.005800000000000027,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5679,0.0874,0.3961,0.4538428571428571,0.4466,0.1383,0.4453,0.3567,171.0,True,4,paper_backbones,L80_G80,80
34.19999999999999,4,-0.0076000000000000095,0.03899999999999998,0.026142857142857134,-38.0,0.027700000000000002,0.043800000000000006,0.03510000000000002,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5375,0.0888,0.3896,0.41765714285714284,0.4142,0.1299,0.438,0.3509,171.0,True,3,paper_backbones,L80_G80,80
34.19999999999999,4,-0.010700000000000001,-0.013000000000000012,-0.014257142857142746,-100.0,-0.014100000000000001,-0.014600000000000002,-0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5288,0.096,0.4026,0.42835714285714277,0.4251,0.141,0.4526,0.3626,171.0,True,1,paper_backbones,L80_G80,80
34.19999999999999,4,-0.0030999999999999917,0.026000000000000023,-0.0019428571428571906,-6.0,0.0015999999999999903,0.029200000000000004,0.023400000000000032,data/tissuemnist/slice_1,tissuemnist,ShuffleNetV2,8,0.5346,0.0983,0.3182,0.41685714285714287,0.4045,0.1452,0.3577,0.2865,171.0,True,2,paper_backbones,L80_G80,80
81.6,0,-0.046200000000000005,0.0,0.03683333333333316,-81.0,0.027599999999999958,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9235,0.1053,0.3279,0.9134000000000001,0.767,0.0093,1.0,0.1961,102.0,True,4,paper_backbones,L20_G20,20
81.6,0,-0.03899999999999999,0.0,0.006033333333333446,-79.0,0.0044999999999999485,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9252,0.1326,0.3279,0.9525333333333332,0.7964,0.0098,1.0,0.1961,102.0,True,3,paper_backbones,L20_G20,20
81.6,0,-0.020000000000000004,0.0,0.02326666666666677,-74.0,0.01750000000000007,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9235,0.0695,0.3279,0.9262666666666667,0.7766,0.0107,1.0,0.1961,102.0,True,1,paper_backbones,L20_G20,20
81.6,0,-0.09839999999999999,0.0,0.006600000000000161,-71.0,0.0050000000000000044,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9261,0.1576,0.3279,0.9540666666666665,0.7975,0.0105,1.0,0.1961,102.0,True,2,paper_backbones,L20_G20,20
30.599999999999994,0,-0.008199999999999999,0.0,0.0087666666666667,-32.0,0.006599999999999939,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9664,0.1053,0.8208,0.9596,0.9249,0.0093,1.0,0.6961,102.0,True,4,paper_backbones,L70_G70,70
30.599999999999994,0,0.010200000000000015,0.0,-0.004233333333333422,-28.0,-0.0031999999999999806,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9681,0.1326,0.8208,0.9750666666666667,0.9365,0.0098,1.0,0.6961,102.0,True,3,paper_backbones,L70_G70,70
30.599999999999994,0,-0.007400000000000004,0.0,-0.0033333333333334103,-23.0,-0.0024999999999999467,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9664,0.0695,0.8208,0.9726333333333333,0.9347,0.0107,1.0,0.6961,102.0,True,1,paper_backbones,L70_G70,70
30.599999999999994,0,-0.029299999999999993,0.0,0.0002333333333331966,-22.0,9.999999999998899e-05,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9689,0.1576,0.8208,0.9711333333333334,0.9336,0.0105,1.0,0.6961,102.0,True,2,paper_backbones,L70_G70,70
71.4,0,-0.0421,0.0,0.034166666666666456,-71.0,0.025600000000000067,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9328,0.1053,0.4662,0.9218000000000001,0.8079,0.0093,1.0,0.3039,102.0,True,4,paper_backbones,L30_G30,30
71.4,0,-0.0431,0.0,0.005099999999999882,-62.0,0.0037999999999999146,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9345,0.1326,0.4662,0.9597666666666668,0.8364,0.0098,1.0,0.3039,102.0,True,3,paper_backbones,L30_G30,30
71.4,0,-0.0050000000000000044,0.0,0.01846666666666652,-65.0,0.013800000000000034,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9328,0.0695,0.4662,0.9386000000000001,0.8205,0.0107,1.0,0.3039,102.0,True,1,paper_backbones,L30_G30,30
71.4,0,-0.11499999999999999,0.0,0.00560000000000016,-62.0,0.0042999999999999705,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9353,0.1576,0.4662,0.9573333333333333,0.8345,0.0105,1.0,0.3039,102.0,True,2,paper_backbones,L30_G30,30
20.400000000000006,0,-0.03480000000000001,0.0,0.0007666666666666933,-21.0,0.0006000000000000449,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9756,0.1053,0.8913,0.9719333333333333,0.9518,0.0093,1.0,0.8039,102.0,True,4,paper_backbones,L80_G80,80
20.400000000000006,0,-0.030799999999999994,0.0,-0.0014666666666666162,-17.0,-0.0010999999999999899,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9773,0.1326,0.8913,0.9783666666666666,0.9566,0.0098,1.0,0.8039,102.0,True,3,paper_backbones,L80_G80,80
20.400000000000006,0,-0.044500000000000005,0.0,-0.0019333333333332314,-15.0,-0.0013999999999999568,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9756,0.0695,0.8913,0.9787666666666667,0.9569,0.0107,1.0,0.8039,102.0,True,1,paper_backbones,L80_G80,80
20.400000000000006,0,-0.06969999999999998,0.0,-0.002766666666666695,-11.0,-0.0020000000000000018,0.0,0.0,data/aider/slice_1,aider,RegNetY400MF,4,0.9782,0.1576,0.8913,0.9758666666666667,0.9547,0.0105,1.0,0.8039,102.0,True,2,paper_backbones,L80_G80,80
178.4,4,-0.044099999999999986,0.0,0.008666666666666711,-150.0,0.007399999999999962,0.0,0.0,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8273,0.1354,0.3209,0.7411166666666666,0.6811,0.057,0.9556,0.1928,223.0,True,4,paper_backbones,L20_G20,20
178.4,4,-0.04039999999999999,0.0,-0.0047000000000001485,-125.0,-0.0040000000000000036,0.0,0.0,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8273,0.1294,0.3134,0.7440500000000001,0.6825,0.0517,0.9333,0.1883,223.0,True,3,paper_backbones,L20_G20,20
178.4,4,-0.02529999999999999,0.007400000000000018,-0.011050000000000004,-105.0,-0.008399999999999963,0.022199999999999998,0.004399999999999987,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8333,0.1035,0.306,0.7571666666666667,0.6927,0.0416,0.9111,0.1839,223.0,True,1,paper_backbones,L20_G20,20
178.4,4,-0.012200000000000003,0.0,0.02568333333333328,-133.0,0.02200000000000002,0.0,0.0,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8323,0.1184,0.3209,0.7409,0.6809,0.0488,0.9556,0.1928,223.0,True,2,paper_backbones,L20_G20,20
66.9,4,-0.029099999999999987,0.015799999999999925,0.014450000000000074,-38.0,0.014700000000000046,0.019199999999999995,0.013499999999999956,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8477,0.1354,0.5963,0.7476833333333333,0.726,0.057,0.7244,0.5067,223.0,True,4,paper_backbones,L70_G70,70
66.9,4,-0.029899999999999982,0.0040999999999999925,0.0018333333333333535,-10.0,0.0021999999999999797,-0.006399999999999961,0.009000000000000008,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8522,0.1294,0.608,0.7618,0.7398,0.0517,0.75,0.5112,223.0,True,3,paper_backbones,L70_G70,70
66.9,4,-0.029799999999999993,-0.008399999999999963,0.006533333333333391,3.0,0.0043999999999999595,-0.02529999999999999,0.0,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8617,0.1035,0.6364,0.7689,0.75,0.0416,0.7881,0.5336,223.0,True,1,paper_backbones,L70_G70,70
66.9,4,-0.026900000000000007,-0.011699999999999933,0.02031666666666687,-19.0,0.015800000000000036,-0.025599999999999956,-0.0044999999999999485,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8552,0.1184,0.608,0.7647333333333332,0.7423,0.0488,0.75,0.5112,223.0,True,2,paper_backbones,L70_G70,70
156.1,4,-0.0338,0.006900000000000017,0.011366666666666636,-129.0,0.01079999999999992,0.014900000000000024,0.004500000000000004,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8367,0.1354,0.4345,0.7432500000000001,0.6991,0.057,0.9403,0.2825,223.0,True,4,paper_backbones,L30_G30,30
156.1,4,-0.03589999999999999,0.0,-0.008966666666666567,-101.0,-0.007699999999999929,0.0,0.0,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8333,0.1294,0.4,0.7463833333333333,0.6969,0.0517,0.8657,0.2601,223.0,True,3,paper_backbones,L30_G30,30
156.1,4,-0.035199999999999995,-0.006899999999999962,9.999999999987796e-05,-84.0,-0.0008999999999999009,-0.015000000000000013,-0.004500000000000004,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8437,0.1035,0.4276,0.7607333333333334,0.7131,0.0416,0.9254,0.278,223.0,True,1,paper_backbones,L30_G30,30
156.1,4,-0.01730000000000001,0.006900000000000017,0.01983333333333337,-107.0,0.018000000000000016,0.014900000000000024,0.0044999999999999485,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8407,0.1184,0.4276,0.7480833333333333,0.7023,0.0488,0.9254,0.278,223.0,True,2,paper_backbones,L30_G30,30
44.599999999999994,4,-0.03159999999999999,0.010000000000000009,0.022800000000000042,-18.0,0.02100000000000002,0.011199999999999988,0.009000000000000008,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8502,0.1354,0.6284,0.7503166666666666,0.7329,0.057,0.7079,0.565,223.0,True,4,paper_backbones,L80_G80,80
44.599999999999994,4,-0.014499999999999985,0.019399999999999973,0.014966666666666684,-3.0,0.015499999999999958,-0.0014999999999999458,0.031399999999999983,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8527,0.1294,0.624,0.76255,0.7428,0.0517,0.7262,0.5471,223.0,True,3,paper_backbones,L80_G80,80
44.599999999999994,4,-0.03,0.0036999999999999256,0.005133333333333434,19.0,0.0049000000000000155,-0.06380000000000008,0.04039999999999999,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8617,0.1035,0.6347,0.7689666666666667,0.7498,0.0416,0.7829,0.5336,223.0,True,1,paper_backbones,L80_G80,80
44.599999999999994,4,-0.0011000000000000038,0.007499999999999951,0.015549999999999953,8.0,0.014399999999999968,-0.009700000000000042,0.017899999999999916,data/dermmnist/slice_1,dermmnist,RegNetY400MF,7,0.8557,0.1184,0.6209,0.7679166666666667,0.7469,0.0488,0.7176,0.5471,223.0,True,2,paper_backbones,L80_G80,80
136.8,4,0.017599999999999998,0.0,0.07257142857142851,-111.0,0.0635,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3783,0.0565,0.1756,0.33475714285714286,0.3149,0.1856,0.5294,0.1053,171.0,True,4,paper_backbones,L20_G20,20
136.8,4,-0.014499999999999999,0.03900000000000001,0.058957142857142875,-125.0,0.056499999999999995,0.11759999999999993,0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.4554,0.082,0.1561,0.3682,0.3417,0.2157,0.4706,0.0936,171.0,True,3,paper_backbones,L20_G20,20
136.8,4,0.00839999999999999,0.009700000000000014,0.10715714285714273,-380.0,0.09500000000000003,0.02949999999999997,0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3825,0.0632,0.2049,0.3441428571428572,0.3267,0.2032,0.6176,0.1228,171.0,True,1,paper_backbones,L20_G20,20
136.8,4,0.0432,-0.04880000000000001,0.09741428571428573,-192.0,0.0791,-0.1471,-0.02919999999999999,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3375,0.0267,0.2439,0.31918571428571424,0.3098,0.2009,0.7353,0.1462,171.0,True,2,paper_backbones,L20_G20,20
51.3,4,0.014900000000000004,0.06880000000000003,0.08574285714285712,-40.0,0.08359999999999995,0.08329999999999999,0.058499999999999996,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3854,0.0565,0.3711,0.33444285714285715,0.339,0.1856,0.45,0.3158,171.0,True,4,paper_backbones,L70_G70,70
51.3,4,-0.0092,0.06869999999999998,0.07431428571428572,-32.0,0.0736,0.08329999999999999,0.05850000000000005,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.4571,0.082,0.3024,0.36631428571428565,0.3583,0.2157,0.3667,0.2573,171.0,True,3,paper_backbones,L70_G70,70
51.3,4,0.015199999999999991,0.027500000000000024,0.10812857142857152,-283.0,0.09799999999999998,0.033299999999999996,0.023399999999999976,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3875,0.0632,0.3711,0.3453571428571428,0.3486,0.2032,0.45,0.3158,171.0,True,1,paper_backbones,L70_G70,70
51.3,4,0.04189999999999999,0.0756,0.11798571428571425,-105.0,0.11269999999999997,0.09170000000000006,0.06439999999999996,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3367,0.0267,0.3505,0.30984285714285714,0.3149,0.2009,0.425,0.2982,171.0,True,2,paper_backbones,L70_G70,70
119.7,4,0.007399999999999997,0.05409999999999998,0.08065714285714276,-103.0,0.07729999999999998,0.11759999999999993,0.035,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.38,0.0565,0.2162,0.33590000000000003,0.321,0.1856,0.4706,0.1404,171.0,True,4,paper_backbones,L30_G30,30
119.7,4,-0.005699999999999997,0.06309999999999999,0.05941428571428564,-110.0,0.05990000000000001,0.1372,0.04089999999999999,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.4554,0.082,0.1982,0.36745714285714287,0.3463,0.2157,0.4314,0.1287,171.0,True,3,paper_backbones,L30_G30,30
119.7,4,0.013399999999999995,0.009100000000000025,0.09667142857142857,-365.0,0.0857,0.019600000000000062,0.0058,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3837,0.0632,0.2432,0.3455857142857143,0.3328,0.2032,0.5294,0.1579,171.0,True,1,paper_backbones,L30_G30,30
119.7,4,0.037000000000000005,0.009000000000000008,0.11051428571428573,-178.0,0.0978,0.01959999999999995,0.0058,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3383,0.0267,0.2973,0.31592857142857145,0.3136,0.2009,0.6471,0.193,171.0,True,2,paper_backbones,L30_G30,30
34.19999999999999,4,0.023,0.08439999999999998,0.07285714285714284,0.0,0.07429999999999998,0.09480000000000005,0.07600000000000001,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3871,0.0565,0.3896,0.33584285714285717,0.3426,0.1856,0.438,0.3509,171.0,True,4,paper_backbones,L80_G80,80
34.19999999999999,4,-0.011900000000000008,0.09090000000000004,0.0722714285714286,-7.0,0.0746,0.10219999999999996,0.08190000000000003,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.4583,0.082,0.3182,0.36755714285714286,0.3614,0.2157,0.3577,0.2865,171.0,True,3,paper_backbones,L80_G80,80
34.19999999999999,4,0.007499999999999993,0.019500000000000017,0.10835714285714287,-269.0,0.09720000000000001,0.021899999999999975,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3892,0.0632,0.3896,0.3460142857142857,0.3515,0.2032,0.438,0.3509,171.0,True,1,paper_backbones,L80_G80,80
34.19999999999999,4,0.0412,0.07800000000000001,0.1166428571428571,-95.0,0.11180000000000001,0.08759999999999996,0.07019999999999998,data/tissuemnist/slice_1,tissuemnist,RegNetY400MF,8,0.3375,0.0267,0.3571,0.31038571428571426,0.3162,0.2009,0.4015,0.3216,171.0,True,2,paper_backbones,L80_G80,80
178.4,4,-0.0179,-0.007400000000000018,0.025699999999999945,-122.0,0.02100000000000002,-0.022199999999999998,-0.004500000000000004,data/dermmnist_jpeg/slice_1,dermmnist,MobileNetV3,7,0.7673,0.0867,0.2313,0.61645,0.5614,0.0604,0.6889,0.139,223.0,True,1,derm_cripple,L20_G20,20
178.4,4,-0.03249999999999999,0.022399999999999975,-0.016016666666666568,-179.0,-0.010499999999999954,0.06670000000000009,0.013500000000000012,data/dermmnist_jpeg/slice_1,dermmnist,MobileNetV3,7,0.7828,0.1088,0.2388,0.6497499999999999,0.591,0.0672,0.7111,0.1435,223.0,True,2,derm_cripple,L20_G20,20
