model,scenario,constraint_pair,local_pct,global_pct,class,class_name,precision,recall,f1,n_pred,limit,n_true,f1_macro,accuracy
ResNet18,multi_MEL_NV,L20_G20,0.2,0.2,5,NV,0.9664179104477612,0.1931394481730052,0.3219390926041019,268,268,1341,0.31007677285523966,0.3344982526210684
MobileNetV3,multi_MEL_NV,L20_G20,0.2,0.2,4,MEL,0.9333333333333333,0.18834080717488788,0.31343283582089554,45,45,223,0.36438719844210526,0.3379930104842736
MobileNetV3,multi_MEL_NV,L20_G20,0.2,0.2,5,NV,0.996268656716418,0.19910514541387025,0.3318831572405221,268,268,1341,0.36438719844210526,0.3379930104842736
EfficientNetB0,multi_MEL_NV,L20_G20,0.2,0.2,4,MEL,1.0,0.20179372197309417,0.3358208955223881,45,45,223,0.35240298817054877,0.3444832750873689
EfficientNetB0,multi_MEL_NV,L20_G20,0.2,0.2,5,NV,0.996268656716418,0.19910514541387025,0.3318831572405221,268,268,1341,0.35240298817054877,0.3444832750873689
ConvNeXtTiny,multi_MEL_NV,L20_G20,0.2,0.2,4,MEL,0.9555555555555556,0.19282511210762332,0.3208955223880597,45,45,223,0.3650023879814485,0.34997503744383424
ConvNeXtTiny,multi_MEL_NV,L20_G20,0.2,0.2,5,NV,1.0,0.19985085756897839,0.3331261653200746,268,268,1341,0.3650023879814485,0.34997503744383424
ResNet18,multi_MEL_NV,L30_G30,0.3,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.3594565338256447,0.4088866699950075
ResNet18,multi_MEL_NV,L30_G30,0.3,0.3,5,NV,0.9776119402985075,0.2930648769574944,0.450946643717728,402,402,1341,0.3594565338256447,0.4088866699950075
MobileNetV3,multi_MEL_NV,L30_G30,0.3,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.4111941944486991,0.4143784323514728
MobileNetV3,multi_MEL_NV,L30_G30,0.3,0.3,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,402,1341,0.4111941944486991,0.4143784323514728
EfficientNetB0,multi_MEL_NV,L30_G30,0.3,0.3,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,67,223,0.4017141573165384,0.41937094358462307
EfficientNetB0,multi_MEL_NV,L30_G30,0.3,0.3,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,402,1341,0.4017141573165384,0.41937094358462307
ConvNeXtTiny,multi_MEL_NV,L30_G30,0.3,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.4091941525510253,0.42336495257114326
ConvNeXtTiny,multi_MEL_NV,L30_G30,0.3,0.3,5,NV,0.9975124378109452,0.29903057419835943,0.46012621916236374,402,402,1341,0.4091941525510253,0.42336495257114326
ResNet18,multi_MEL_NV,L50_G50,0.5,0.5,4,MEL,0.7927927927927928,0.39461883408071746,0.5269461077844312,111,112,223,0.45145905884511833,0.5521717423864204
ResNet18,multi_MEL_NV,L50_G50,0.5,0.5,5,NV,0.982089552238806,0.4906785980611484,0.6544007956240676,670,670,1341,0.45145905884511833,0.5521717423864204
MobileNetV3,multi_MEL_NV,L50_G50,0.5,0.5,4,MEL,0.8288288288288288,0.4125560538116592,0.5508982035928144,111,112,223,0.4833831526484243,0.5546679980029955
MobileNetV3,multi_MEL_NV,L50_G50,0.5,0.5,5,NV,0.9865671641791045,0.4929157345264728,0.6573843858776728,670,670,1341,0.4833831526484243,0.5546679980029955
EfficientNetB0,multi_MEL_NV,L50_G50,0.5,0.5,4,MEL,0.918918918918919,0.45739910313901344,0.6107784431137725,111,112,223,0.4978126638855657,0.5691462805791313
EfficientNetB0,multi_MEL_NV,L50_G50,0.5,0.5,5,NV,0.9925373134328358,0.49589858314690527,0.6613625062158129,670,670,1341,0.4978126638855657,0.5691462805791313
ConvNeXtTiny,multi_MEL_NV,L50_G50,0.5,0.5,4,MEL,0.8108108108108109,0.40358744394618834,0.5389221556886228,111,112,223,0.5056126553090781,0.5701447828257613
ConvNeXtTiny,multi_MEL_NV,L50_G50,0.5,0.5,5,NV,0.9940298507462687,0.4966442953020134,0.662357036300348,670,670,1341,0.5056126553090781,0.5701447828257613
ResNet18,multi_MEL_NV,L80_G80,0.8,0.8,4,MEL,0.7134831460674157,0.5695067264573991,0.6334164588528678,178,178,223,0.6121782451857325,0.7513729405891163
ResNet18,multi_MEL_NV,L80_G80,0.8,0.8,5,NV,0.967381174277726,0.7740492170022372,0.859983429991715,1073,1073,1341,0.6121782451857325,0.7513729405891163
MobileNetV3,multi_MEL_NV,L80_G80,0.8,0.8,4,MEL,0.7078651685393258,0.5650224215246636,0.6284289276807978,178,178,223,0.6197229059663572,0.7563654518222666
MobileNetV3,multi_MEL_NV,L80_G80,0.8,0.8,5,NV,0.972972972972973,0.7785234899328859,0.8649544324772162,1073,1073,1341,0.6197229059663572,0.7563654518222666
EfficientNetB0,multi_MEL_NV,L80_G80,0.8,0.8,4,MEL,0.7696629213483146,0.6143497757847534,0.683291770573566,178,178,223,0.6469131736000691,0.7683474787818273
EfficientNetB0,multi_MEL_NV,L80_G80,0.8,0.8,5,NV,0.9739049394221808,0.779269202087994,0.8657829328914665,1073,1073,1341,0.6469131736000691,0.7683474787818273
ConvNeXtTiny,multi_MEL_NV,L80_G80,0.8,0.8,4,MEL,0.7471910112359551,0.5964125560538116,0.6633416458852869,178,178,223,0.659374641843498,0.780828756864703
ConvNeXtTiny,multi_MEL_NV,L80_G80,0.8,0.8,5,NV,0.9822926374650512,0.7859806114839671,0.8732394366197183,1073,1073,1341,0.659374641843498,0.780828756864703
ResNet18,multi_MEL_NV,L50_G30,0.5,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.3601904285172691,0.4093859211183225
ResNet18,multi_MEL_NV,L50_G30,0.5,0.3,5,NV,0.9776119402985075,0.2930648769574944,0.450946643717728,402,402,1341,0.3601904285172691,0.4093859211183225
MobileNetV3,multi_MEL_NV,L50_G30,0.5,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.40727163014880335,0.41188217673489763
MobileNetV3,multi_MEL_NV,L50_G30,0.5,0.3,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,402,1341,0.40727163014880335,0.41188217673489763
EfficientNetB0,multi_MEL_NV,L50_G30,0.5,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.3995128456293767,0.417873190214678
EfficientNetB0,multi_MEL_NV,L50_G30,0.5,0.3,5,NV,0.9925373134328358,0.2975391498881432,0.4578313253012048,402,402,1341,0.3995128456293767,0.417873190214678
ConvNeXtTiny,multi_MEL_NV,L50_G30,0.5,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.4107138476641941,0.4243634548177733
ConvNeXtTiny,multi_MEL_NV,L50_G30,0.5,0.3,5,NV,1.0,0.29977628635346754,0.4612736660929431,402,402,1341,0.4107138476641941,0.4243634548177733
ResNet18,multi_MEL_NV,L80_G30,0.8,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.3601904285172691,0.4093859211183225
ResNet18,multi_MEL_NV,L80_G30,0.8,0.3,5,NV,0.9776119402985075,0.2930648769574944,0.450946643717728,402,402,1341,0.3601904285172691,0.4093859211183225
MobileNetV3,multi_MEL_NV,L80_G30,0.8,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.40727163014880335,0.41188217673489763
MobileNetV3,multi_MEL_NV,L80_G30,0.8,0.3,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,402,1341,0.40727163014880335,0.41188217673489763
EfficientNetB0,multi_MEL_NV,L80_G30,0.8,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.3995128456293767,0.417873190214678
EfficientNetB0,multi_MEL_NV,L80_G30,0.8,0.3,5,NV,0.9925373134328358,0.2975391498881432,0.4578313253012048,402,402,1341,0.3995128456293767,0.417873190214678
ConvNeXtTiny,multi_MEL_NV,L80_G30,0.8,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.4107138476641941,0.4243634548177733
ConvNeXtTiny,multi_MEL_NV,L80_G30,0.8,0.3,5,NV,1.0,0.29977628635346754,0.4612736660929431,402,402,1341,0.4107138476641941,0.4243634548177733
ResNet18,multi_MEL_NV,L80_G50,0.8,0.5,4,MEL,0.7946428571428571,0.3991031390134529,0.5313432835820896,112,112,223,0.45166670792224517,0.5526709935097354
ResNet18,multi_MEL_NV,L80_G50,0.8,0.5,5,NV,0.982089552238806,0.4906785980611484,0.6544007956240676,670,670,1341,0.45166670792224517,0.5526709935097354
MobileNetV3,multi_MEL_NV,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.48250512321421263,0.5561657513729406
MobileNetV3,multi_MEL_NV,L80_G50,0.8,0.5,5,NV,0.9895522388059701,0.49440715883668906,0.6593734460467429,670,670,1341,0.48250512321421263,0.5561657513729406
EfficientNetB0,multi_MEL_NV,L80_G50,0.8,0.5,4,MEL,0.9196428571428571,0.4618834080717489,0.6149253731343284,112,112,223,0.49816413320088043,0.5706440339490764
EfficientNetB0,multi_MEL_NV,L80_G50,0.8,0.5,5,NV,0.9940298507462687,0.4966442953020134,0.662357036300348,670,670,1341,0.49816413320088043,0.5706440339490764
ConvNeXtTiny,multi_MEL_NV,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.5090276913495163,0.5721417873190214
ConvNeXtTiny,multi_MEL_NV,L80_G50,0.8,0.5,5,NV,0.9970149253731343,0.4981357196122297,0.6643460964694182,670,670,1341,0.5090276913495163,0.5721417873190214
ResNet18,multi_MEL_NV,L30_G80,0.3,0.8,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,178,223,0.3594565338256447,0.4088866699950075
ResNet18,multi_MEL_NV,L30_G80,0.3,0.8,5,NV,0.9776119402985075,0.2930648769574944,0.450946643717728,402,1073,1341,0.3594565338256447,0.4088866699950075
MobileNetV3,multi_MEL_NV,L30_G80,0.3,0.8,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,178,223,0.4111941944486991,0.4143784323514728
MobileNetV3,multi_MEL_NV,L30_G80,0.3,0.8,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,1073,1341,0.4111941944486991,0.4143784323514728
EfficientNetB0,multi_MEL_NV,L30_G80,0.3,0.8,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,178,223,0.4017141573165384,0.41937094358462307
EfficientNetB0,multi_MEL_NV,L30_G80,0.3,0.8,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,1073,1341,0.4017141573165384,0.41937094358462307
ConvNeXtTiny,multi_MEL_NV,L30_G80,0.3,0.8,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,178,223,0.4091941525510253,0.42336495257114326
ConvNeXtTiny,multi_MEL_NV,L30_G80,0.3,0.8,5,NV,0.9975124378109452,0.29903057419835943,0.46012621916236374,402,1073,1341,0.4091941525510253,0.42336495257114326
ResNet18,multi_MEL_NV,L30_G50,0.3,0.5,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,112,223,0.3594565338256447,0.4088866699950075
ResNet18,multi_MEL_NV,L30_G50,0.3,0.5,5,NV,0.9776119402985075,0.2930648769574944,0.450946643717728,402,670,1341,0.3594565338256447,0.4088866699950075
MobileNetV3,multi_MEL_NV,L30_G50,0.3,0.5,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,112,223,0.4111941944486991,0.4143784323514728
MobileNetV3,multi_MEL_NV,L30_G50,0.3,0.5,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,670,1341,0.4111941944486991,0.4143784323514728
EfficientNetB0,multi_MEL_NV,L30_G50,0.3,0.5,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,112,223,0.4017141573165384,0.41937094358462307
EfficientNetB0,multi_MEL_NV,L30_G50,0.3,0.5,5,NV,0.9950248756218906,0.29828486204325133,0.45897877223178435,402,670,1341,0.4017141573165384,0.41937094358462307
ConvNeXtTiny,multi_MEL_NV,L30_G50,0.3,0.5,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,112,223,0.4091941525510253,0.42336495257114326
ConvNeXtTiny,multi_MEL_NV,L30_G50,0.3,0.5,5,NV,0.9975124378109452,0.29903057419835943,0.46012621916236374,402,670,1341,0.4091941525510253,0.42336495257114326
ResNet18,multi_MEL_VASC,L20_G20,0.2,0.2,4,MEL,0.9777777777777777,0.19730941704035873,0.3283582089552239,45,45,223,0.5947672579659561,0.8247628557164254
ResNet18,multi_MEL_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.5947672579659561,0.8247628557164254
MobileNetV3,multi_MEL_VASC,L20_G20,0.2,0.2,4,MEL,0.9333333333333333,0.18834080717488788,0.31343283582089554,45,45,223,0.5735542436081245,0.8217673489765353
MobileNetV3,multi_MEL_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.5735542436081245,0.8217673489765353
EfficientNetB0,multi_MEL_VASC,L20_G20,0.2,0.2,4,MEL,1.0,0.20179372197309417,0.3358208955223881,45,45,223,0.6099800810293683,0.836245631552671
EfficientNetB0,multi_MEL_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.6099800810293683,0.836245631552671
ConvNeXtTiny,multi_MEL_VASC,L20_G20,0.2,0.2,4,MEL,0.9555555555555556,0.19282511210762332,0.3208955223880597,45,45,223,0.6247783510742941,0.8432351472790813
ConvNeXtTiny,multi_MEL_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.6247783510742941,0.8432351472790813
ResNet18,multi_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.6332916012474376,0.8337493759360959
ResNet18,multi_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6332916012474376,0.8337493759360959
MobileNetV3,multi_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.6160794052038173,0.8332501248127808
MobileNetV3,multi_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6160794052038173,0.8332501248127808
EfficientNetB0,multi_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,67,223,0.6512945694286201,0.8457314028956565
EfficientNetB0,multi_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6512945694286201,0.8457314028956565
ConvNeXtTiny,multi_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.6615413397784914,0.8497254118821768
ConvNeXtTiny,multi_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6615413397784914,0.8497254118821768
ResNet18,multi_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.7927927927927928,0.39461883408071746,0.5269461077844312,111,112,223,0.6946304459647414,0.8462306540189716
ResNet18,multi_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6946304459647414,0.8462306540189716
MobileNetV3,multi_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.8288288288288288,0.4125560538116592,0.5508982035928144,111,112,223,0.6682477558033367,0.8467299051422865
MobileNetV3,multi_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6682477558033367,0.8467299051422865
EfficientNetB0,multi_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.918918918918919,0.45739910313901344,0.6107784431137725,111,112,223,0.7164230698554059,0.8671992011982027
EfficientNetB0,multi_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.7164230698554059,0.8671992011982027
ConvNeXtTiny,multi_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.8108108108108109,0.40358744394618834,0.5389221556886228,111,112,223,0.727114171870518,0.8647029455816275
ConvNeXtTiny,multi_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.727114171870518,0.8647029455816275
ResNet18,multi_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7134831460674157,0.5695067264573991,0.6334164588528678,178,178,223,0.7421823489521334,0.8567149276085871
ResNet18,multi_MEL_VASC,L80_G80,0.8,0.8,6,VASC,0.9545454545454546,0.75,0.84,22,22,28,0.7421823489521334,0.8567149276085871
MobileNetV3,multi_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7078651685393258,0.5650224215246636,0.6284289276807978,178,178,223,0.7180480435419659,0.854717923115327
MobileNetV3,multi_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7180480435419659,0.854717923115327
EfficientNetB0,multi_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7696629213483146,0.6143497757847534,0.683291770573566,178,178,223,0.7607737845337093,0.8751872191712431
EfficientNetB0,multi_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7607737845337093,0.8751872191712431
ConvNeXtTiny,multi_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7471910112359551,0.5964125560538116,0.6633416458852869,178,178,223,0.7838190350671976,0.8801797304043935
ConvNeXtTiny,multi_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7838190350671976,0.8801797304043935
ResNet18,multi_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.6371473316044476,0.8342486270594108
ResNet18,multi_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6371473316044476,0.8342486270594108
MobileNetV3,multi_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.6121914163123571,0.8317523714428358
MobileNetV3,multi_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6121914163123571,0.8317523714428358
EfficientNetB0,multi_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.6498200252864086,0.8452321517723415
EfficientNetB0,multi_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6498200252864086,0.8452321517723415
ConvNeXtTiny,multi_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.6608055478644852,0.8492261607588617
ConvNeXtTiny,multi_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6608055478644852,0.8492261607588617
ResNet18,multi_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.6371473316044476,0.8342486270594108
ResNet18,multi_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6371473316044476,0.8342486270594108
MobileNetV3,multi_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.6121914163123571,0.8317523714428358
MobileNetV3,multi_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6121914163123571,0.8317523714428358
EfficientNetB0,multi_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.6498200252864086,0.8452321517723415
EfficientNetB0,multi_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6498200252864086,0.8452321517723415
ConvNeXtTiny,multi_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.6608055478644852,0.8492261607588617
ConvNeXtTiny,multi_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.6608055478644852,0.8492261607588617
ResNet18,multi_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.7946428571428571,0.3991031390134529,0.5313432835820896,112,112,223,0.6946918268871406,0.8462306540189716
ResNet18,multi_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6946918268871406,0.8462306540189716
MobileNetV3,multi_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.6668201497930639,0.8452321517723415
MobileNetV3,multi_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6668201497930639,0.8452321517723415
EfficientNetB0,multi_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.9196428571428571,0.4618834080717489,0.6149253731343284,112,112,223,0.7191604508480512,0.8676984523215178
EfficientNetB0,multi_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.7191604508480512,0.8676984523215178
ConvNeXtTiny,multi_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.7312838597611097,0.8647029455816275
ConvNeXtTiny,multi_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.7312838597611097,0.8647029455816275
ResNet18,multi_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,178,223,0.6332916012474376,0.8337493759360959
ResNet18,multi_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6332916012474376,0.8337493759360959
MobileNetV3,multi_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,178,223,0.6160794052038173,0.8332501248127808
MobileNetV3,multi_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6160794052038173,0.8332501248127808
EfficientNetB0,multi_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,178,223,0.6512945694286201,0.8457314028956565
EfficientNetB0,multi_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6512945694286201,0.8457314028956565
ConvNeXtTiny,multi_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,178,223,0.6615413397784914,0.8497254118821768
ConvNeXtTiny,multi_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6615413397784914,0.8497254118821768
ResNet18,multi_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,112,223,0.6332916012474376,0.8337493759360959
ResNet18,multi_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6332916012474376,0.8337493759360959
MobileNetV3,multi_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,112,223,0.6160794052038173,0.8332501248127808
MobileNetV3,multi_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6160794052038173,0.8332501248127808
EfficientNetB0,multi_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,112,223,0.6512945694286201,0.8457314028956565
EfficientNetB0,multi_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6512945694286201,0.8457314028956565
ConvNeXtTiny,multi_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,112,223,0.6615413397784914,0.8497254118821768
ConvNeXtTiny,multi_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6615413397784914,0.8497254118821768
ResNet18,multi_NV_VASC,L20_G20,0.2,0.2,5,NV,0.9664179104477612,0.1931394481730052,0.3219390926041019,268,268,1341,0.36934911770553996,0.37743384922616074
ResNet18,multi_NV_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.36934911770553996,0.37743384922616074
