dataset,model,cap,seed,warmup,sweep,N,K,base,mad,theta,sink_maxerr_eps1.0,sink_mass_eps1.0,sink_spearman_eps1.0,sink_topK_jacc_eps1.0,sink_maxerr_eps0.5,sink_mass_eps0.5,sink_spearman_eps0.5,sink_topK_jacc_eps0.5,align_incumbent,neff_incumbent,align_otce,neff_otce,otce_wfar,nact_g0.25,nactfrac_g0.25,actkeepTP_g0.25,actdropTP_g0.25,nkeep_g0.25,ndrop_g0.25,align_cut_g0.25,nact_g0.50,nactfrac_g0.50,actkeepTP_g0.50,actdropTP_g0.50,nkeep_g0.50,ndrop_g0.50,align_cut_g0.50,nact_g1.00,nactfrac_g1.00,actkeepTP_g1.00,actdropTP_g1.00,nkeep_g1.00,ndrop_g1.00,align_cut_g1.00,nact_g2.00,nactfrac_g2.00,actkeepTP_g2.00,actdropTP_g2.00,nkeep_g2.00,ndrop_g2.00,align_cut_g2.00
dermmnist,MobileNetV2,L60_G60,1,50,,2003,134,0.11133300049925113,4.521458752360022,2.070151324177534,,,,,,,,,-0.41708975700168044,0.07713322361522995,-0.390728329752576,0.050753428447829194,0.0010690090397377915,50,0.02496255616575137,0.631578947368421,0.5483870967741935,19,31,-0.1,94,0.046929605591612585,0.7352941176470589,0.45,34,60,-0.02127659574468085,181,0.09036445332001997,0.6721311475409836,0.4083333333333333,61,120,-0.04419889502762431,413,0.20619071392910635,0.7115384615384616,0.2524271844660194,104,309,-0.009685230024213076
dermmnist,MobileNetV2,L60_G60,2,50,,2003,134,0.11133300049925113,3.9782011026420285,2.7374189035318404,,,,,,,,,-0.39553655567097884,0.06477583616200831,-0.41396200523308807,0.04527262713594342,0.0049365026287645905,32,0.01597603594608088,0.5294117647058824,0.5333333333333333,17,15,0.03125,65,0.032451323015476784,0.6666666666666666,0.53125,33,32,0.07692307692307693,142,0.0708936595107339,0.6721311475409836,0.41975308641975306,61,81,0.04929577464788732,303,0.15127309036445333,0.7142857142857143,0.2975609756097561,98,205,0.0297029702970297
tissuemnist,MobileNetV2,L40_G40,4,50,,2400,68,0.07125,3.0054773743590957,-0.5948401572597828,,,,,,,,,-0.28931542607878397,0.04935863176772389,0.11833218650239893,0.030681747957549674,0.007453274112105252,28,0.011666666666666667,0.36363636363636365,0.17647058823529413,11,17,0.03571428571428571,57,0.02375,0.3888888888888889,0.20512820512820512,18,39,-0.017543859649122806,139,0.057916666666666665,0.375,0.21495327102803738,32,107,-0.07913669064748201,432,0.18,0.46,0.1649214659685864,50,382,-0.09259259259259259
tissuemnist,MobileNetV2,L40_G40,3,50,,2400,68,0.07125,3.6073534669325684,3.893014231614443,,,,,,,,,-0.17049431489077604,0.1035211148404326,-0.1760010564263244,0.062045744106424425,0.035820342223011815,25,0.010416666666666666,0.4375,0.2222222222222222,16,9,0.2,55,0.022916666666666665,0.4,0.2,25,30,0.07272727272727272,114,0.0475,0.48717948717948717,0.2,39,75,0.03508771929824561,337,0.14041666666666666,0.5423728813559322,0.1474820143884892,59,278,-0.026706231454005934
tissuemnist,MobileNetV2,L40_G40,1,50,,2400,68,0.07125,2.9087888367625685,3.8056725815783663,,,,,,,,,-0.20432116601256728,0.10696151563036137,-0.27987387459994684,0.06712627560699817,0.10206977549157141,20,0.008333333333333333,0.36363636363636365,0.4444444444444444,11,9,0.0,39,0.01625,0.3157894736842105,0.45,19,20,-0.07692307692307693,88,0.03666666666666667,0.5,0.4107142857142857,32,56,-0.07954545454545454,233,0.09708333333333333,0.5294117647058824,0.23626373626373626,51,182,-0.06866952789699571
tissuemnist,MobileNetV2,L40_G40,2,50,,2400,68,0.07125,3.3518943691542806,7.386566641203961,,,,,,,,,-0.09928574404024613,0.1929845101847642,-0.1989992419027381,0.1554790233359253,0.2734193303579869,27,0.01125,0.5384615384615384,0.42857142857142855,13,14,0.037037037037037035,48,0.02,0.5714285714285714,0.37037037037037035,21,27,0.041666666666666664,117,0.04875,0.4473684210526316,0.379746835443038,38,79,-0.1111111111111111,290,0.12083333333333333,0.5076923076923077,0.22666666666666666,65,225,-0.06206896551724138
tissuemnist,MobileNetV2,L40_G40,4,50,,2400,68,0.07125,3.0054773743590957,-0.5948401572597828,,,,,,,,,-0.28931542607878397,0.04935863176772389,0.11833218650239893,0.030681747957549674,0.007453274112105252,28,0.011666666666666667,0.36363636363636365,0.17647058823529413,11,17,0.03571428571428571,57,0.02375,0.3888888888888889,0.20512820512820512,18,39,-0.017543859649122806,139,0.057916666666666665,0.375,0.21495327102803738,32,107,-0.07913669064748201,432,0.18,0.46,0.1649214659685864,50,382,-0.09259259259259259
tissuemnist,MobileNetV2,L40_G40,3,50,,2400,68,0.07125,3.6073534669325684,3.893014231614443,,,,,,,,,-0.17049431489077604,0.1035211148404326,-0.1760010564263244,0.062045744106424425,0.035820342223011815,25,0.010416666666666666,0.4375,0.2222222222222222,16,9,0.2,55,0.022916666666666665,0.4,0.2,25,30,0.07272727272727272,114,0.0475,0.48717948717948717,0.2,39,75,0.03508771929824561,337,0.14041666666666666,0.5423728813559322,0.1474820143884892,59,278,-0.026706231454005934
tissuemnist,MobileNetV2,L40_G40,1,50,,2400,68,0.07125,2.9087888367625685,3.8056725815783663,,,,,,,,,-0.20432116601256728,0.10696151563036137,-0.27987387459994684,0.06712627560699817,0.10206977549157141,20,0.008333333333333333,0.36363636363636365,0.4444444444444444,11,9,0.0,39,0.01625,0.3157894736842105,0.45,19,20,-0.07692307692307693,88,0.03666666666666667,0.5,0.4107142857142857,32,56,-0.07954545454545454,233,0.09708333333333333,0.5294117647058824,0.23626373626373626,51,182,-0.06866952789699571
tissuemnist,MobileNetV2,L40_G40,2,50,,2400,68,0.07125,3.3518943691542806,7.386566641203961,,,,,,,,,-0.09928574404024613,0.1929845101847642,-0.1989992419027381,0.1554790233359253,0.2734193303579869,27,0.01125,0.5384615384615384,0.42857142857142855,13,14,0.037037037037037035,48,0.02,0.5714285714285714,0.37037037037037035,21,27,0.041666666666666664,117,0.04875,0.4473684210526316,0.379746835443038,38,79,-0.1111111111111111,290,0.12083333333333333,0.5076923076923077,0.22666666666666666,65,225,-0.06206896551724138
tissuemnist,MobileNetV2,L60_G60,4,50,,2400,103,0.07125,3.0054773743590957,-1.9991774820107053,,,,,,,,,-0.28931542607878397,0.04935863176772389,0.16498964552069548,0.030494305245885134,0.004425154105777302,60,0.025,0.125,0.3333333333333333,24,36,-0.15,106,0.04416666666666667,0.16216216216216217,0.2608695652173913,37,69,-0.11320754716981132,219,0.09125,0.2222222222222222,0.24242424242424243,54,165,-0.1278538812785388,643,0.2679166666666667,0.3108108108108108,0.11775043936731107,74,569,-0.06842923794712286
tissuemnist,MobileNetV2,L60_G60,3,50,,2400,103,0.07125,3.6073534669325684,1.8427557756289912,,,,,,,,,-0.17049431489077604,0.1035211148404326,-0.1584930311386091,0.060278336321824985,0.01019037771466136,48,0.02,0.13636363636363635,0.19230769230769232,22,26,-0.041666666666666664,82,0.034166666666666665,0.16129032258064516,0.19607843137254902,31,51,-0.06097560975609756,184,0.07666666666666666,0.2727272727272727,0.1937984496124031,55,129,-0.05434782608695652,572,0.23833333333333334,0.35,0.10365853658536585,80,492,-0.04020979020979021
tissuemnist,MobileNetV2,L60_G60,1,50,,2400,103,0.07125,2.9087888367625685,1.4732473203852696,,,,,,,,,-0.20432116601256728,0.10696151563036137,-0.17913565900452064,0.06809042689564222,0.027053598690816805,39,0.01625,0.35714285714285715,0.4,14,25,-0.1282051282051282,77,0.03208333333333333,0.4166666666666667,0.2830188679245283,24,53,-0.06493506493506493,155,0.06458333333333334,0.4186046511627907,0.21428571428571427,43,112,-0.03870967741935484,468,0.195,0.4444444444444444,0.1388888888888889,72,396,-0.049145299145299144
tissuemnist,MobileNetV2,L60_G60,2,50,,2400,103,0.07125,3.3518943691542806,5.4784234327564825,,,,,,,,,-0.09928574404024613,0.1929845101847642,-0.17802041770892163,0.14309883297157766,0.10205307883029169,43,0.017916666666666668,0.2631578947368421,0.5416666666666666,19,24,-0.18604651162790697,88,0.03666666666666667,0.36363636363636365,0.38181818181818183,33,55,-0.10227272727272728,173,0.07208333333333333,0.41509433962264153,0.25833333333333336,53,120,-0.05202312138728324,426,0.1775,0.43478260869565216,0.16167664670658682,92,334,-0.03286384976525822
tissuemnist,MobileNetV2,L60_G60,4,50,,2400,103,0.07125,3.0054773743590957,-1.9991774820107053,,,,,,,,,-0.28931542607878397,0.04935863176772389,0.16498964552069548,0.030494305245885134,0.004425154105777302,60,0.025,0.125,0.3333333333333333,24,36,-0.15,106,0.04416666666666667,0.16216216216216217,0.2608695652173913,37,69,-0.11320754716981132,219,0.09125,0.2222222222222222,0.24242424242424243,54,165,-0.1278538812785388,643,0.2679166666666667,0.3108108108108108,0.11775043936731107,74,569,-0.06842923794712286
tissuemnist,MobileNetV2,L60_G60,3,50,,2400,103,0.07125,3.6073534669325684,1.8427557756289912,,,,,,,,,-0.17049431489077604,0.1035211148404326,-0.1584930311386091,0.060278336321824985,0.01019037771466136,48,0.02,0.13636363636363635,0.19230769230769232,22,26,-0.041666666666666664,82,0.034166666666666665,0.16129032258064516,0.19607843137254902,31,51,-0.06097560975609756,184,0.07666666666666666,0.2727272727272727,0.1937984496124031,55,129,-0.05434782608695652,572,0.23833333333333334,0.35,0.10365853658536585,80,492,-0.04020979020979021
tissuemnist,MobileNetV2,L60_G60,1,50,,2400,103,0.07125,2.9087888367625685,1.4732473203852696,,,,,,,,,-0.20432116601256728,0.10696151563036137,-0.17913565900452064,0.06809042689564222,0.027053598690816805,39,0.01625,0.35714285714285715,0.4,14,25,-0.1282051282051282,77,0.03208333333333333,0.4166666666666667,0.2830188679245283,24,53,-0.06493506493506493,155,0.06458333333333334,0.4186046511627907,0.21428571428571427,43,112,-0.03870967741935484,468,0.195,0.4444444444444444,0.1388888888888889,72,396,-0.049145299145299144
tissuemnist,MobileNetV2,L60_G60,2,50,,2400,103,0.07125,3.3518943691542806,5.4784234327564825,,,,,,,,,-0.09928574404024613,0.1929845101847642,-0.17802041770892163,0.14309883297157766,0.10205307883029169,43,0.017916666666666668,0.2631578947368421,0.5416666666666666,19,24,-0.18604651162790697,88,0.03666666666666667,0.36363636363636365,0.38181818181818183,33,55,-0.10227272727272728,173,0.07208333333333333,0.41509433962264153,0.25833333333333336,53,120,-0.05202312138728324,426,0.1775,0.43478260869565216,0.16167664670658682,92,334,-0.03286384976525822
aider,ShuffleNetV2,L40_G40,4,50,,1190,41,0.08571428571428572,1.1053052134309898,8.51573846239535,,,,,,,,,-0.46522506806901825,0.018750932699170934,-0.9372321016391884,0.05040599714797774,0.3358404763480479,11,0.009243697478991597,1.0,1.0,4,7,-0.2727272727272727,36,0.030252100840336135,1.0,0.9411764705882353,19,17,0.08333333333333333,67,0.05630252100840336,1.0,0.9655172413793104,38,29,0.14925373134328357,79,0.06638655462184874,1.0,0.9736842105263158,41,38,0.05063291139240506
aider,ShuffleNetV2,L40_G40,3,50,,1190,41,0.08571428571428572,0.9928131094157323,8.231799645373087,,,,,,,,,-0.40074932474655794,0.01824298699879043,-0.9412600972314331,0.05080506032639398,0.23316163662401046,22,0.018487394957983194,1.0,1.0,9,13,-0.18181818181818182,39,0.03277310924369748,1.0,1.0,15,24,-0.23076923076923078,54,0.0453781512605042,1.0,0.967741935483871,23,31,-0.12962962962962962,83,0.06974789915966387,1.0,0.9772727272727273,39,44,-0.04819277108433735
aider,ShuffleNetV2,L40_G40,1,50,,1190,41,0.08571428571428572,1.0866279094197813,9.408171587284112,,,,,,,,,-0.16267539744451634,0.022668093040239704,-0.8872103587752482,0.057109568305760146,0.40113243364307516,14,0.011764705882352941,1.0,1.0,9,5,0.2857142857142857,29,0.024369747899159664,1.0,1.0,15,14,0.034482758620689655,45,0.037815126050420166,1.0,1.0,23,22,0.022222222222222223,79,0.06638655462184874,1.0,1.0,41,38,0.0379746835443038
aider,ShuffleNetV2,L40_G40,2,50,,1190,41,0.08571428571428572,1.049597754967749,8.289034895021352,,,,,,,,,-0.40378561323473317,0.023065963829324833,-0.9078991845312697,0.05215877004277775,0.33547427078451464,14,0.011764705882352941,1.0,1.0,11,3,0.5714285714285714,29,0.024369747899159664,1.0,1.0,21,8,0.4482758620689655,51,0.04285714285714286,1.0,1.0,31,20,0.21568627450980393,80,0.06722689075630252,1.0,1.0,41,39,0.025
aider,ShuffleNetV2,L40_G40,4,50,,1190,41,0.08571428571428572,1.1053052134309898,8.51573846239535,,,,,,,,,-0.46522506806901825,0.018750932699170934,-0.9372321016391884,0.05040599714797774,0.3358404763480479,11,0.009243697478991597,1.0,1.0,4,7,-0.2727272727272727,36,0.030252100840336135,1.0,0.9411764705882353,19,17,0.08333333333333333,67,0.05630252100840336,1.0,0.9655172413793104,38,29,0.14925373134328357,79,0.06638655462184874,1.0,0.9736842105263158,41,38,0.05063291139240506
aider,ShuffleNetV2,L40_G40,3,50,,1190,41,0.08571428571428572,0.9928131094157323,8.231799645373087,,,,,,,,,-0.40074932474655794,0.01824298699879043,-0.9412600972314331,0.05080506032639398,0.23316163662401046,22,0.018487394957983194,1.0,1.0,9,13,-0.18181818181818182,39,0.03277310924369748,1.0,1.0,15,24,-0.23076923076923078,54,0.0453781512605042,1.0,0.967741935483871,23,31,-0.12962962962962962,83,0.06974789915966387,1.0,0.9772727272727273,39,44,-0.04819277108433735
aider,ShuffleNetV2,L40_G40,1,50,,1190,41,0.08571428571428572,1.0866279094197813,9.408171587284112,,,,,,,,,-0.16267539744451634,0.022668093040239704,-0.8872103587752482,0.057109568305760146,0.40113243364307516,14,0.011764705882352941,1.0,1.0,9,5,0.2857142857142857,29,0.024369747899159664,1.0,1.0,15,14,0.034482758620689655,45,0.037815126050420166,1.0,1.0,23,22,0.022222222222222223,79,0.06638655462184874,1.0,1.0,41,38,0.0379746835443038
aider,ShuffleNetV2,L40_G40,2,50,,1190,41,0.08571428571428572,1.049597754967749,8.289034895021352,,,,,,,,,-0.40378561323473317,0.023065963829324833,-0.9078991845312697,0.05215877004277775,0.33547427078451464,14,0.011764705882352941,1.0,1.0,11,3,0.5714285714285714,29,0.024369747899159664,1.0,1.0,21,8,0.4482758620689655,51,0.04285714285714286,1.0,1.0,31,20,0.21568627450980393,80,0.06722689075630252,1.0,1.0,41,39,0.025
aider,ShuffleNetV2,L60_G60,4,50,,1190,61,0.08571428571428572,1.1053052134309898,7.897800690054779,,,,,,,,,-0.46522506806901825,0.018750932699170934,-0.9299533697502957,0.033676613988266414,0.4358652936643513,16,0.013445378151260505,0.9090909090909091,1.0,11,5,0.3125,29,0.024369747899159664,0.9411764705882353,1.0,17,12,0.13793103448275862,49,0.041176470588235294,0.9696969696969697,1.0,33,16,0.32653061224489793,82,0.06890756302521009,0.9836065573770492,1.0,61,21,0.47560975609756095
aider,ShuffleNetV2,L60_G60,3,50,,1190,61,0.08571428571428572,0.9928131094157323,7.863444366309019,,,,,,,,,-0.40074932474655794,0.01824298699879043,-0.9092711265352192,0.03409527958824864,0.331182783313899,18,0.015126050420168067,1.0,1.0,11,7,0.2222222222222222,34,0.02857142857142857,1.0,0.8888888888888888,25,9,0.5,50,0.04201680672268908,1.0,0.9333333333333333,35,15,0.42,82,0.06890756302521009,1.0,0.96,57,25,0.4024390243902439
aider,ShuffleNetV2,L60_G60,1,50,,1190,61,0.08571428571428572,1.0866279094197813,8.686191522160243,,,,,,,,,-0.16267539744451634,0.022668093040239704,-0.8351158671827436,0.040438967986443766,0.5168414975089984,10,0.008403361344537815,1.0,1.0,8,2,0.6,19,0.015966386554621848,1.0,1.0,16,3,0.6842105263157895,44,0.03697478991596639,1.0,1.0,32,12,0.45454545454545453,75,0.06302521008403361,1.0,1.0,54,21,0.44
aider,ShuffleNetV2,L60_G60,2,50,,1190,61,0.08571428571428572,1.049597754967749,7.219288335501183,,,,,,,,,-0.40378561323473317,0.023065963829324833,-0.8593768129153536,0.03547417289396786,0.45753057797047314,13,0.010924369747899159,1.0,1.0,6,7,-0.07692307692307693,25,0.02100840336134454,1.0,1.0,12,13,-0.04,38,0.031932773109243695,1.0,1.0,19,19,0.0,71,0.05966386554621849,1.0,1.0,50,21,0.4084507042253521
aider,ShuffleNetV2,L60_G60,4,50,,1190,61,0.08571428571428572,1.1053052134309898,7.897800690054779,,,,,,,,,-0.46522506806901825,0.018750932699170934,-0.9299533697502957,0.033676613988266414,0.4358652936643513,16,0.013445378151260505,0.9090909090909091,1.0,11,5,0.3125,29,0.024369747899159664,0.9411764705882353,1.0,17,12,0.13793103448275862,49,0.041176470588235294,0.9696969696969697,1.0,33,16,0.32653061224489793,82,0.06890756302521009,0.9836065573770492,1.0,61,21,0.47560975609756095
aider,ShuffleNetV2,L60_G60,3,50,,1190,61,0.08571428571428572,0.9928131094157323,7.863444366309019,,,,,,,,,-0.40074932474655794,0.01824298699879043,-0.9092711265352192,0.03409527958824864,0.331182783313899,18,0.015126050420168067,1.0,1.0,11,7,0.2222222222222222,34,0.02857142857142857,1.0,0.8888888888888888,25,9,0.5,50,0.04201680672268908,1.0,0.9333333333333333,35,15,0.42,82,0.06890756302521009,1.0,0.96,57,25,0.4024390243902439
aider,ShuffleNetV2,L60_G60,1,50,,1190,61,0.08571428571428572,1.0866279094197813,8.686191522160243,,,,,,,,,-0.16267539744451634,0.022668093040239704,-0.8351158671827436,0.040438967986443766,0.5168414975089984,10,0.008403361344537815,1.0,1.0,8,2,0.6,19,0.015966386554621848,1.0,1.0,16,3,0.6842105263157895,44,0.03697478991596639,1.0,1.0,32,12,0.45454545454545453,75,0.06302521008403361,1.0,1.0,54,21,0.44
aider,ShuffleNetV2,L60_G60,2,50,,1190,61,0.08571428571428572,1.049597754967749,7.219288335501183,,,,,,,,,-0.40378561323473317,0.023065963829324833,-0.8593768129153536,0.03547417289396786,0.45753057797047314,13,0.010924369747899159,1.0,1.0,6,7,-0.07692307692307693,25,0.02100840336134454,1.0,1.0,12,13,-0.04,38,0.031932773109243695,1.0,1.0,19,19,0.0,71,0.05966386554621849,1.0,1.0,50,21,0.4084507042253521
dermmnist,ShuffleNetV2,L40_G40,4,50,,2003,89,0.11133300049925113,3.3632831453124545,6.599363317773978,,,,,,,,,-0.24601359222918862,0.10379112207939911,-0.43878726718190125,0.10331681140733236,0.1283797197078693,35,0.017473789316025962,0.6842105263157895,0.8125,19,16,0.0,76,0.03794308537194209,0.6153846153846154,0.7567567567567568,39,37,-0.05263157894736842,133,0.06640039940089865,0.7049180327868853,0.6111111111111112,61,72,-0.007518796992481203,248,0.1238142785821268,0.7435897435897436,0.45294117647058824,78,170,-0.07661290322580645
dermmnist,ShuffleNetV2,L40_G40,3,50,,2003,89,0.11133300049925113,3.078634275164152,5.291293636152645,,,,,,,,,-0.3641364365751519,0.08530153699419316,-0.46391474461088933,0.07022093032856805,0.11192217433937218,32,0.01597603594608088,0.6666666666666666,0.55,12,20,-0.09375,65,0.032451323015476784,0.6896551724137931,0.4444444444444444,29,36,0.06153846153846154,111,0.05541687468796805,0.7592592592592593,0.5087719298245614,54,57,0.10810810810810811,206,0.10284573140289566,0.75,0.46825396825396826,80,126,0.0048543689320388345
dermmnist,ShuffleNetV2,L40_G40,1,50,,2003,89,0.11133300049925113,3.5856762041480135,5.7567520460289625,,,,,,,,,-0.2864290856654949,0.10733330076731494,-0.3857515974847567,0.09453049242725205,0.06899833789632336,44,0.02196704942586121,0.6923076923076923,0.6111111111111112,26,18,0.1590909090909091,79,0.03944083874188717,0.7352941176470589,0.5555555555555556,34,45,0.0,136,0.06789815277084374,0.7627118644067796,0.4675324675324675,59,77,0.0661764705882353,279,0.13929106340489267,0.7647058823529411,0.36082474226804123,85,194,-0.017921146953405017
dermmnist,ShuffleNetV2,L40_G40,2,50,,2003,89,0.11133300049925113,3.2949200611696536,2.937490821227926,,,,,,,,,-0.4349631839472889,0.09030708399594363,-0.5102795994068265,0.05939540496052115,0.023998610949892307,26,0.012980529206190713,0.6,0.7272727272727273,15,11,0.038461538461538464,60,0.029955067398901646,0.6153846153846154,0.7058823529411765,26,34,-0.13333333333333333,121,0.06040938592111832,0.6086956521739131,0.5733333333333334,46,75,-0.12396694214876033,278,0.13879181228157764,0.72,0.3891625615763547,75,203,-0.08992805755395683
dermmnist,ShuffleNetV2,L40_G40,4,50,,2003,89,0.11133300049925113,3.3632831453124545,6.599363317773978,,,,,,,,,-0.24601359222918862,0.10379112207939911,-0.43878726718190125,0.10331681140733236,0.1283797197078693,35,0.017473789316025962,0.6842105263157895,0.8125,19,16,0.0,76,0.03794308537194209,0.6153846153846154,0.7567567567567568,39,37,-0.05263157894736842,133,0.06640039940089865,0.7049180327868853,0.6111111111111112,61,72,-0.007518796992481203,248,0.1238142785821268,0.7435897435897436,0.45294117647058824,78,170,-0.07661290322580645
