method,dataset,model,cap,seed,warmup,lrc,ceskip,sweep,N,K,base_rate,prec_at_K,mad_m,std_m,theta,Bsz_f0.05,keepTP_f0.05,dropTP_f0.05,purgap_f0.05,bandwidth_norm_f0.05,band_absmarg_norm_f0.05,band_runup_top1_f0.05,band_runup_ndist_f0.05,cut_wTP_f0.05,cut_wMISSED_f0.05,cut_wFPin_f0.05,cut_neff_f0.05,Bsz_f0.10,keepTP_f0.10,dropTP_f0.10,purgap_f0.10,bandwidth_norm_f0.10,band_absmarg_norm_f0.10,band_runup_top1_f0.10,band_runup_ndist_f0.10,cut_wTP_f0.10,cut_wMISSED_f0.10,cut_wFPin_f0.10,cut_neff_f0.10,Bsz_f0.20,keepTP_f0.20,dropTP_f0.20,purgap_f0.20,bandwidth_norm_f0.20,band_absmarg_norm_f0.20,band_runup_top1_f0.20,band_runup_ndist_f0.20,cut_wTP_f0.20,cut_wMISSED_f0.20,cut_wFPin_f0.20,cut_neff_f0.20,inc_wTP,inc_wMISSED,inc_wFPin,inc_neff,inc_neff_frac,sig_wTP_tau1.00,sig_wMISSED_tau1.00,sig_wFPin_tau1.00,sig_neff_tau1.00,sig_nefffrac_tau1.00,sig_wTP_tau0.25,sig_wMISSED_tau0.25,sig_wFPin_tau0.25,sig_neff_tau0.25,sig_nefffrac_tau0.25,sig_wTP_tau0.05,sig_wMISSED_tau0.05,sig_wFPin_tau0.05,sig_neff_tau0.05,sig_nefffrac_tau0.05,path
fioretto_ldf,tissuemnist,ViTB16,L30_G30,2,10,5e-06,,,2400,51,0.07125,0.6666666666666666,1.372915707340845,2.610980044239959,-0.7550181530983329,111,0.6666666666666666,0.45,0.21666666666666662,0.0519779639568237,1.3428606510635455,0.4144144144144144,5,0.5495495495495496,0.24324324324324326,0.15315315315315314,111.0,171,0.6666666666666666,0.36666666666666664,0.3,0.0519779639568237,1.8237753107101446,0.39766081871345027,5,0.45614035087719296,0.2573099415204678,0.09941520467836257,171.0,291,0.6666666666666666,0.2625,0.4041666666666666,0.0519779639568237,2.596849573552256,0.27491408934707906,6,0.3333333333333333,0.21649484536082475,0.058419243986254296,291.0,0.5780209838557594,0.19560595712869502,0.21628701529361016,88.67387756152807,0.03694744898397003,0.5594331928066969,0.21376197293358803,0.198137207293389,94.36731084858546,0.03931971285357728,0.6134482450440247,0.0459124203622095,0.3762013731745917,22.564560627319445,0.009401900261383102,0.8279211714862679,2.1374028062484571e-07,0.17207882762289134,6.394395073325858,0.002664331280552441,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L30_G30/w10/fioretto_ldf/seed_2/config.json
tralo_bounded,tissuemnist,ViTB16,L30_G30,1,10,5e-06,True,,2400,51,0.07125,0.7254901960784313,1.3736944059572322,2.5562768735964267,-0.7993787643811519,111,0.7254901960784313,0.36666666666666664,0.3588235294117647,0.018418851031695646,1.3087021797418712,0.3783783783783784,5,0.5315315315315315,0.1981981981981982,0.12612612612612611,111.0,171,0.7254901960784313,0.3,0.42549019607843136,0.018418851031695646,1.6877289416332097,0.32748538011695905,6,0.4269005847953216,0.21052631578947367,0.08187134502923976,171.0,291,0.7254901960784313,0.21666666666666667,0.5088235294117647,0.018418851031695646,2.315343316001351,0.27147766323024053,6,0.30584192439862545,0.17869415807560138,0.048109965635738834,291.0,0.5491257570941507,0.15988383922897845,0.14127930192043012,101.72567512604331,0.04238569796918471,0.5119162174968057,0.17218555037132477,0.11858431673893556,112.76181458412147,0.04698408941005061,0.7403405163805813,0.023189091008842293,0.21433317886659076,19.63124474150756,0.008179685308961484,0.9758663464913468,5.845104386682793e-09,0.024133364780305148,2.631381656949002,0.001096409023728751,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L30_G30/w10/tralo_bounded/seed_1/config.json
tralo_bounded,tissuemnist,ViTB16,L30_G30,2,10,5e-06,True,,2400,51,0.07125,0.7058823529411765,1.3595638542229018,2.569168517581195,-0.965727916203222,111,0.7058823529411765,0.43333333333333335,0.27254901960784317,0.006171530502495687,1.363612191669717,0.42342342342342343,5,0.5585585585585585,0.23423423423423423,0.13513513513513514,111.0,171,0.7058823529411765,0.3333333333333333,0.3725490196078432,0.006171530502495687,1.840928626727877,0.39766081871345027,5,0.4444444444444444,0.23391812865497075,0.08771929824561403,171.0,291,0.7058823529411765,0.24166666666666667,0.4642156862745098,0.006171530502495687,2.602441043664653,0.27835051546391754,6,0.3230240549828179,0.19931271477663232,0.05154639175257732,291.0,0.5861654661344953,0.15130541088645383,0.2007364630388107,84.39362082224737,0.03516400867593641,0.566251008680928,0.16625770482058608,0.18510859704780866,89.70071167789833,0.037375296532457636,0.5802725972278401,0.014565651079513268,0.4029992596636604,21.178636311519966,0.008824431796466652,0.5304900322100312,5.538281579469057e-10,0.46950996111188503,4.31827269633481,0.0017992802901395041,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L30_G30/w10/tralo_bounded/seed_2/config.json
heuristic,tissuemnist,ViTB16,L30_G30,1,10,5e-06,,,2400,51,0.07125,0.7058823529411765,1.690609756158313,3.138949677184266,2.920720188521458,111,0.7058823529411765,0.48333333333333334,0.22254901960784318,0.005840533047495067,0.6710221887444006,0.5135135135135135,4,0.5855855855855856,0.26126126126126126,0.13513513513513514,111.0,171,0.7058823529411765,0.43333333333333335,0.27254901960784317,0.005840533047495067,0.9245326287301509,0.5087719298245614,4,0.5146198830409356,0.30409356725146197,0.08771929824561403,171.0,291,0.7058823529411765,0.3125,0.3933823529411765,0.005840533047495067,1.549422631513958,0.41924398625429554,6,0.38144329896907214,0.25773195876288657,0.05154639175257732,291.0,0.28805890752930136,0.26573182918547567,0.008778295731103905,342.7560575900442,0.14281502399585175,0.2527967464032631,0.2399547140165476,0.0055289609459455045,374.9659955054664,0.156235831460611,0.28299555456520775,0.28299095595122103,1.7612323461719758e-06,68.36990949576474,0.028487462289901976,0.3236631171072762,0.3236631171072762,0.0,12.431978778226448,0.0051799911575943535,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L30_G30/w10/heuristic/seed_1/config.json
heuristic,tissuemnist,ViTB16,L30_G30,2,10,5e-06,,,2400,51,0.07125,0.6470588235294118,1.4053430150877784,2.6170183495167607,0.8166991146730683,111,0.6470588235294118,0.48333333333333334,0.16372549019607846,0.01436826461948997,0.9309304306444692,0.5585585585585585,4,0.5585585585585585,0.26126126126126126,0.16216216216216217,111.0,171,0.6470588235294118,0.4166666666666667,0.2303921568627451,0.01436826461948997,1.2037433508336872,0.5321637426900585,5,0.4853801169590643,0.29239766081871343,0.10526315789473684,171.0,291,0.6470588235294118,0.2875,0.3595588235294118,0.01436826461948997,1.8689364977560867,0.4536082474226804,5,0.35051546391752575,0.23711340206185566,0.061855670103092786,291.0,0.419345401176755,0.30176011146587617,0.05577322063496644,226.475377462009,0.09436474060917041,0.37946397951312594,0.2915366159263697,0.03879368172541065,253.56472509890725,0.10565196879121136,0.5003608251827772,0.485008399284848,0.008245473951841905,51.9462304631837,0.02164426269299321,0.6620432502284997,0.6620432101096764,3.50757900912827e-08,9.435670488250372,0.003931529370104322,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L30_G30/w10/heuristic/seed_2/config.json
hounie_rcl,tissuemnist,ViTB16,L50_G50,1,10,5e-06,,,2400,86,0.07125,0.6046511627906976,1.5089998380597058,2.9617333441170066,-0.2564406303159761,120,0.5166666666666667,0.36666666666666664,0.15000000000000008,0.01788002635785285,0.97478795158132,0.35833333333333334,5,0.44166666666666665,0.18333333333333332,0.24166666666666667,120.0,206,0.6046511627906976,0.30833333333333335,0.2963178294573643,0.01788002635785285,1.5182061641858902,0.36893203883495146,5,0.4320388349514563,0.1796116504854369,0.1650485436893204,206.0,326,0.6046511627906976,0.23333333333333334,0.3713178294573643,0.01788002635785285,1.895168186995926,0.3220858895705521,6,0.3312883435582822,0.17177914110429449,0.10429447852760736,326.0,0.40740468012447606,0.15779625512371573,0.23072119333629984,165.31458384484318,0.06888107660201799,0.3822563157573393,0.16992044380173316,0.1906886573270256,179.89863352429512,0.0749577639684563,0.48774343585298285,0.07358913208214415,0.27849605880776973,29.355852306937518,0.012231605127890632,0.9502463594995266,0.00013309115293120847,0.03498148050559533,4.152629897202292,0.0017302624571676217,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/hounie_rcl/seed_1/config.json
hounie_rcl,tissuemnist,ViTB16,L50_G50,2,10,5e-06,,,2400,86,0.07125,0.5930232558139535,1.498074590021334,2.961615981533012,-0.894123324707926,120,0.5333333333333333,0.4,0.1333333333333333,0.04230279975421004,0.967802404226005,0.30833333333333335,6,0.4666666666666667,0.2,0.23333333333333334,120.0,206,0.5930232558139535,0.3333333333333333,0.25968992248062023,0.04230279975421004,1.5251252847441992,0.3592233009708738,6,0.441747572815534,0.1941747572815534,0.16990291262135923,206.0,326,0.5930232558139535,0.24583333333333332,0.3471899224806202,0.04230279975421004,1.9897979591816586,0.3098159509202454,6,0.3374233128834356,0.18098159509202455,0.10736196319018405,326.0,0.45916176083074356,0.13629461064972187,0.28862083633865715,134.2272044734459,0.055928001863935796,0.4375272411718294,0.15253290938187802,0.26411104208932346,141.94551453202675,0.05914396438834448,0.4605006150968981,0.014870977074219931,0.5139733137665239,25.02756059668682,0.010428150248619508,0.43411501541128283,6.863750831596977e-09,0.565884959505096,6.1164476088394215,0.0025485198370164257,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/hounie_rcl/seed_2/config.json
tralo,tissuemnist,ViTB16,L50_G50,1,10,5e-06,True,,2400,86,0.07125,0.5930232558139535,1.4845363924605595,2.9030294793346405,-0.4640948269180539,120,0.5166666666666667,0.38333333333333336,0.13333333333333336,0.07453219628753693,1.2134191846419615,0.35833333333333334,5,0.45,0.19166666666666668,0.24166666666666667,120.0,206,0.5930232558139535,0.2916666666666667,0.30135658914728686,0.07453219628753693,1.7498959858160028,0.3640776699029126,6,0.4174757281553398,0.16990291262135923,0.16990291262135923,206.0,326,0.5930232558139535,0.22916666666666666,0.3638565891472869,0.07453219628753693,2.1113473522275026,0.31901840490797545,6,0.32515337423312884,0.1687116564417178,0.10736196319018405,326.0,0.43351484571520754,0.1427108568174782,0.27947322483657905,139.70192547732924,0.05820913561555385,0.4062410154468796,0.15783000901894953,0.23245106539122723,153.32724585029993,0.06388635243762497,0.4870511045367486,0.051262592502039316,0.47803113164428035,19.313227534660168,0.008047178139441736,0.40149407483052396,4.334278587578866e-05,0.5985058928669739,4.697352459147587,0.0019572301913114948,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/tralo/seed_1/config.json
tralo,tissuemnist,ViTB16,L50_G50,2,10,5e-06,True,,2400,86,0.07125,0.627906976744186,1.5347213868396228,3.1102710667508826,-0.14049261085780168,120,0.6166666666666667,0.3333333333333333,0.2833333333333334,0.09304532740201543,1.2627083800744126,0.35,4,0.475,0.16666666666666666,0.19166666666666668,120.0,206,0.627906976744186,0.30833333333333335,0.3195736434108527,0.09304532740201543,1.7532520479272877,0.38349514563106796,4,0.441747572815534,0.1796116504854369,0.1553398058252427,206.0,326,0.627906976744186,0.22916666666666666,0.3987403100775194,0.09304532740201543,2.204154157130962,0.32515337423312884,6,0.3343558282208589,0.1687116564417178,0.09815950920245399,326.0,0.4214398483923329,0.15259643345632543,0.1932767536908455,141.06028194394543,0.05877511747664393,0.38566300081745886,0.17056005331091334,0.16162670665354018,149.4509400838395,0.062271225034933125,0.3296354449239287,0.07242266614975111,0.36791952068568773,16.716859864884217,0.006965358277035091,0.44948726489356305,0.0007918736045604026,0.5299892570518739,4.122556549490242,0.0017177318956209343,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/tralo/seed_2/config.json
danits_lp,tissuemnist,ViTB16,L50_G50,1,10,5e-06,,,2400,86,0.07125,0.6162790697674418,1.690609756158313,3.138949677184266,1.8074778286586812,120,0.5666666666666667,0.4166666666666667,0.14999999999999997,0.0008358467916167373,0.4788435071718827,0.5166666666666667,4,0.49166666666666664,0.20833333333333334,0.21666666666666667,120.0,206,0.6162790697674418,0.35833333333333334,0.2579457364341085,0.0008358467916167373,0.8857563569616159,0.46601941747572817,4,0.46601941747572817,0.2087378640776699,0.16019417475728157,206.0,326,0.6162790697674418,0.25833333333333336,0.3579457364341085,0.0008358467916167373,1.32772420030729,0.40797546012269936,6,0.35276073619631904,0.1901840490797546,0.10122699386503067,326.0,0.28805890752930136,0.22836362715776753,0.05143147290156088,342.7560575900442,0.14281502399585175,0.2527967464032631,0.2145094461623325,0.03277413121691962,374.9659955054664,0.156235831460611,0.28299555456520775,0.2827348710690436,0.0004129232124051371,68.36990949576474,0.028487462289901976,0.3236631171072762,0.3236631171072762,2.141934036859845e-16,12.431978778226448,0.0051799911575943535,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/danits_lp/seed_1/config.json
danits_lp,tissuemnist,ViTB16,L50_G50,2,10,5e-06,,,2400,86,0.07125,0.5930232558139535,1.4053430150877784,2.6170183495167607,-0.3666939959894493,120,0.6,0.4,0.19999999999999996,0.00029454100812672477,0.6073376580408438,0.5333333333333333,5,0.5,0.2,0.2,120.0,206,0.5930232558139535,0.3,0.29302325581395355,0.00029454100812672477,1.1202249859703757,0.49029126213592233,5,0.4223300970873786,0.17475728155339806,0.16990291262135923,206.0,326,0.5930232558139535,0.21666666666666667,0.37635658914728687,0.00029454100812672477,1.5391400421823387,0.4294478527607362,5,0.3159509202453988,0.15950920245398773,0.10736196319018405,326.0,0.419345401176755,0.17521362835811083,0.17382152943371681,226.475377462009,0.09436474060917041,0.37946397951312594,0.17698429486449652,0.14734560455636622,253.56472509890725,0.10565196879121136,0.5003608251827772,0.1323925094331974,0.33806194400288825,51.9462304631837,0.02164426269299321,0.6620432502284997,0.0009212936015018661,0.3371197786194098,9.435670488250372,0.003931529370104322,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/danits_lp/seed_2/config.json
fioretto_ldf,tissuemnist,ViTB16,L50_G50,1,10,5e-06,,,2400,86,0.07125,0.5930232558139535,1.4901595228922049,2.882534958396221,-0.5503232101342006,120,0.5166666666666667,0.36666666666666664,0.15000000000000008,0.00354359813160821,0.9650276861526191,0.36666666666666664,5,0.44166666666666665,0.18333333333333332,0.24166666666666667,120.0,206,0.5930232558139535,0.2916666666666667,0.30135658914728686,0.00354359813160821,1.5375659974011577,0.34951456310679613,6,0.4174757281553398,0.16990291262135923,0.16990291262135923,206.0,326,0.5930232558139535,0.225,0.36802325581395356,0.00354359813160821,1.9242960756530876,0.3159509202453988,6,0.3220858895705521,0.1656441717791411,0.10736196319018405,326.0,0.42392299161310326,0.13707877552225034,0.28387151542973754,146.2709750910827,0.06094623962128446,0.3960134726811424,0.14889077195414818,0.2470717551197012,159.00765797434073,0.06625319082264197,0.40811504730434256,0.04104619926896074,0.5211219260861657,32.23003659552602,0.01342918191480251,0.2461407216900719,4.047490048820659e-06,0.7538393050561476,6.525150304993362,0.0027188126270805677,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/fioretto_ldf/seed_1/config.json
fioretto_ldf,tissuemnist,ViTB16,L50_G50,2,10,5e-06,,,2400,86,0.07125,0.5930232558139535,1.4623842097173134,2.8940770078106324,-1.2395346278055428,120,0.5333333333333333,0.4166666666666667,0.11666666666666664,0.11950626855375272,1.0066753679375404,0.3333333333333333,6,0.475,0.20833333333333334,0.23333333333333334,120.0,206,0.5930232558139535,0.325,0.26802325581395353,0.11950626855375272,1.5830026782904554,0.3592233009708738,6,0.4368932038834951,0.18932038834951456,0.16990291262135923,206.0,326,0.5930232558139535,0.24583333333333332,0.3471899224806202,0.11950626855375272,2.034159421896505,0.30368098159509205,6,0.3374233128834356,0.18098159509202455,0.10736196319018405,326.0,0.48072074140490184,0.11214963973155723,0.31116347190264654,123.36941151999275,0.051403921466663643,0.458828148850025,0.1272205633433016,0.29359567272520004,130.2933416137101,0.05428889233904588,0.49716660137050483,0.005195905621112475,0.4946876524518736,25.984920198709812,0.010827050082795754,0.5635946268103311,1.2078639926956967e-11,0.4364053731700594,5.262012896696059,0.002192505373623358,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/fioretto_ldf/seed_2/config.json
tralo_bounded,tissuemnist,ViTB16,L50_G50,1,10,5e-06,True,,2400,86,0.07125,0.5930232558139535,1.5292710969130985,2.96025778934771,-0.12483695962402486,120,0.5,0.38333333333333336,0.11666666666666664,0.01388099894181047,0.9754632955394036,0.35833333333333334,4,0.44166666666666665,0.19166666666666668,0.25,120.0,206,0.5930232558139535,0.3,0.29302325581395355,0.01388099894181047,1.5303352356278006,0.3737864077669903,6,0.4223300970873786,0.17475728155339806,0.16990291262135923,206.0,326,0.5930232558139535,0.22916666666666666,0.3638565891472869,0.01388099894181047,1.9303610865640237,0.3220858895705521,6,0.32515337423312884,0.1687116564417178,0.10736196319018405,326.0,0.40709464082318525,0.17159508160663245,0.24018386469764877,162.74229381972555,0.06780928909155232,0.3808065395253834,0.18224686733230844,0.20159534746139637,177.59312874945763,0.07399713697894068,0.45898876436147024,0.14282136912660434,0.30792101361646596,28.235452578334325,0.011764771907639303,0.6003186162395023,0.004061131470179124,0.335027370853774,6.6907615397671325,0.002787817308236305,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/tralo_bounded/seed_1/config.json
tralo_bounded,tissuemnist,ViTB16,L50_G50,2,10,5e-06,True,,2400,86,0.07125,0.5813953488372093,1.489947783667204,2.9586512056037106,-0.8351001181832588,120,0.5166666666666667,0.45,0.06666666666666671,0.009182206315578383,1.0147013852833622,0.3333333333333333,5,0.48333333333333334,0.225,0.24166666666666667,120.0,206,0.5813953488372093,0.3333333333333333,0.24806201550387602,0.009182206315578383,1.5945295999903906,0.3640776699029126,6,0.4368932038834951,0.1941747572815534,0.17475728155339806,206.0,326,0.5813953488372093,0.25,0.33139534883720934,0.009182206315578383,2.0697076664786818,0.3067484662576687,6,0.3374233128834356,0.18404907975460122,0.11042944785276074,326.0,0.4537462600739375,0.14478723313267455,0.30210322577125587,129.92675723410738,0.054136148847544745,0.43306147838398074,0.16413498277727698,0.2789515979951935,136.36388139104193,0.056818283912934135,0.3996657534183338,0.029406331944182292,0.5678270841846882,25.132794327524103,0.010471997636468377,0.3439161082150504,5.320760949243454e-08,0.6560838623000956,6.905964937122766,0.002877485390467819,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/tralo_bounded/seed_2/config.json
heuristic,tissuemnist,ViTB16,L50_G50,1,10,5e-06,,,2400,86,0.07125,0.6162790697674418,1.690609756158313,3.138949677184266,1.8074778286586812,120,0.5666666666666667,0.4166666666666667,0.14999999999999997,0.0008358467916167373,0.4788435071718827,0.5166666666666667,4,0.49166666666666664,0.20833333333333334,0.21666666666666667,120.0,206,0.6162790697674418,0.35833333333333334,0.2579457364341085,0.0008358467916167373,0.8857563569616159,0.46601941747572817,4,0.46601941747572817,0.2087378640776699,0.16019417475728157,206.0,326,0.6162790697674418,0.25833333333333336,0.3579457364341085,0.0008358467916167373,1.32772420030729,0.40797546012269936,6,0.35276073619631904,0.1901840490797546,0.10122699386503067,326.0,0.28805890752930136,0.22836362715776753,0.05143147290156088,342.7560575900442,0.14281502399585175,0.2527967464032631,0.2145094461623325,0.03277413121691962,374.9659955054664,0.156235831460611,0.28299555456520775,0.2827348710690436,0.0004129232124051371,68.36990949576474,0.028487462289901976,0.3236631171072762,0.3236631171072762,2.141934036859845e-16,12.431978778226448,0.0051799911575943535,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/heuristic/seed_1/config.json
heuristic,tissuemnist,ViTB16,L50_G50,2,10,5e-06,,,2400,86,0.07125,0.5930232558139535,1.4053430150877784,2.6170183495167607,-0.3666939959894493,120,0.6,0.4,0.19999999999999996,0.00029454100812672477,0.6073376580408438,0.5333333333333333,5,0.5,0.2,0.2,120.0,206,0.5930232558139535,0.3,0.29302325581395355,0.00029454100812672477,1.1202249859703757,0.49029126213592233,5,0.4223300970873786,0.17475728155339806,0.16990291262135923,206.0,326,0.5930232558139535,0.21666666666666667,0.37635658914728687,0.00029454100812672477,1.5391400421823387,0.4294478527607362,5,0.3159509202453988,0.15950920245398773,0.10736196319018405,326.0,0.419345401176755,0.17521362835811083,0.17382152943371681,226.475377462009,0.09436474060917041,0.37946397951312594,0.17698429486449652,0.14734560455636622,253.56472509890725,0.10565196879121136,0.5003608251827772,0.1323925094331974,0.33806194400288825,51.9462304631837,0.02164426269299321,0.6620432502284997,0.0009212936015018661,0.3371197786194098,9.435670488250372,0.003931529370104322,results/pending_runs/warmup_ablation/lane_vit/ViTB16/tissuemnist/L50_G50/w10/heuristic/seed_2/config.json
