dataset,seed,method,policy,accuracy,macro_f1,cc_f1,raw_feasible,task_updates,constraint_updates,joint_constraint_updates
knee,1011,alm_1.5,upper_bound_correction,0.47336561743341404,0.2753403243142303,0.1434065934065934,True,460,0,345
knee,1011,alm_1.5,capped_first,0.48426150121065376,0.34023133022657304,0.32706580900544285,True,460,0,345
knee,1011,alm_5,raw,0.4661016949152542,0.25202202204282864,0.11278195488721804,True,460,0,345
knee,1011,alm_5,upper_bound_correction,0.4661016949152542,0.25202202204282864,0.11278195488721804,True,460,0,345
knee,1011,alm_5,capped_first,0.47578692493946734,0.32310214074143717,0.3164275111331024,True,460,0,345
knee,1011,clipper,raw,0.4927360774818402,0.3646023927373508,0.3690322580645161,False,460,0,0
knee,1011,clipper,upper_bound_correction,0.4915254237288136,0.3690228673746764,0.3757822277847309,False,460,0,0
knee,1011,clipper,capped_first,0.4891041162227603,0.37345662900196397,0.3915141019297378,False,460,0,0
knee,1011,tralo_0.0001,raw,0.4975786924939467,0.3784229320947733,0.39456775700934577,False,460,15,0
knee,1011,tralo_0.0001,upper_bound_correction,0.5,0.3856775875726769,0.4054711246200608,False,460,15,0
knee,1011,tralo_0.0001,capped_first,0.4975786924939467,0.38965062162184416,0.42008906481939634,False,460,15,0
knee,1011,tralo_0.0003,raw,0.5012106537530266,0.38232219705355674,0.3948286802030457,False,460,15,0
knee,1011,tralo_0.0003,upper_bound_correction,0.5048426150121066,0.38654553829684296,0.40093085106382975,False,460,15,0
knee,1011,tralo_0.0003,capped_first,0.49878934624697335,0.3921815724458867,0.4254082137555666,False,460,15,0
knee,1011,tralo_0.001,raw,0.4891041162227603,0.34437353338836413,0.2850378787878788,True,460,15,0
knee,1011,tralo_0.001,upper_bound_correction,0.4891041162227603,0.34437353338836413,0.2850378787878788,True,460,15,0
knee,1011,tralo_0.001,capped_first,0.5024213075060533,0.40435778083678786,0.45398317664522514,True,460,15,0
knee,1011,tralo_0.003,raw,0.463680387409201,0.2628890613871528,0.06896551724137931,True,460,14,0
knee,1011,tralo_0.003,upper_bound_correction,0.463680387409201,0.2628890613871528,0.06896551724137931,True,460,14,0
knee,1011,tralo_0.003,capped_first,0.4915254237288136,0.38774380218299137,0.396833250865908,True,460,14,0
knee,1011,tralo_0.01,raw,0.4721549636803874,0.2225135358587987,0.0,True,460,15,0
knee,1011,tralo_0.01,upper_bound_correction,0.4721549636803874,0.2225135358587987,0.0,True,460,15,0
knee,1011,tralo_0.01,capped_first,0.4927360774818402,0.3300784741951484,0.2718951014349332,True,460,15,0
knee,1011,tralo_1e-05,raw,0.49878934624697335,0.3803697684725308,0.40069444444444446,False,460,15,0
knee,1011,tralo_1e-05,upper_bound_correction,0.49878934624697335,0.38304384288109883,0.400709219858156,False,460,15,0
knee,1011,tralo_1e-05,capped_first,0.4927360774818402,0.374623635539283,0.38619495299356754,False,460,15,0
knee,1011,tralo_3e-05,raw,0.49878934624697335,0.3806178637853929,0.4017857142857143,False,460,15,0
knee,1011,tralo_3e-05,upper_bound_correction,0.49878934624697335,0.3847955960731704,0.4054711246200608,False,460,15,0
knee,1011,tralo_3e-05,capped_first,0.4927360774818402,0.374623635539283,0.38619495299356754,False,460,15,0
knee,1011,tralo_null,raw,0.49878934624697335,0.3803697684725308,0.40069444444444446,False,460,0,0
knee,1011,tralo_null,upper_bound_correction,0.49878934624697335,0.38304384288109883,0.400709219858156,False,460,0,0
knee,1011,tralo_null,capped_first,0.4927360774818402,0.374623635539283,0.38619495299356754,False,460,0,0
knee,1012,alm_0.005,raw,0.4963680387409201,0.3575147889472686,0.3425154041319318,True,460,0,345
knee,1012,alm_0.005,upper_bound_correction,0.4963680387409201,0.3575147889472686,0.3425154041319318,True,460,0,345
knee,1012,alm_0.005,capped_first,0.49878934624697335,0.38589157051948225,0.42008906481939634,True,460,0,345
knee,1012,alm_0.015,raw,0.49515738498789347,0.3297385718722194,0.267683465959328,True,460,0,345
knee,1012,alm_0.015,upper_bound_correction,0.49515738498789347,0.3297385718722194,0.267683465959328,True,460,0,345
knee,1012,alm_0.015,capped_first,0.4975786924939467,0.3681609676545533,0.3735774369124196,True,460,0,345
knee,1012,alm_0.05,raw,0.48426150121065376,0.3005935076064488,0.19489144316730522,True,460,0,345
knee,1012,alm_0.05,upper_bound_correction,0.48426150121065376,0.3005935076064488,0.19489144316730522,True,460,0,345
knee,1012,alm_0.05,capped_first,0.4975786924939467,0.3678485297975028,0.3735774369124196,True,460,0,345
knee,1012,alm_0.15,raw,0.4794188861985472,0.28705380093862953,0.16345370621775726,True,460,0,345
knee,1012,alm_0.15,upper_bound_correction,0.4794188861985472,0.28705380093862953,0.16345370621775726,True,460,0,345
knee,1012,alm_0.15,capped_first,0.4891041162227603,0.34911414704735055,0.3343641761504206,True,460,0,345
knee,1012,alm_0.5,raw,0.47699757869249393,0.27764884509047166,0.14213624894869636,True,460,0,345
knee,1012,alm_0.5,upper_bound_correction,0.47699757869249393,0.27764884509047166,0.14213624894869636,True,460,0,345
knee,1012,alm_0.5,capped_first,0.48668280871670705,0.33796912943904023,0.3111083621969322,True,460,0,345
knee,1012,alm_1.5,raw,0.46246973365617433,0.24517285399215583,0.09404761904761905,True,460,0,345
knee,1012,alm_1.5,upper_bound_correction,0.46246973365617433,0.24517285399215583,0.09404761904761905,True,460,0,345
knee,1012,alm_1.5,capped_first,0.47699757869249393,0.30722492262615086,0.26459673428995545,True,460,0,345
knee,1012,alm_5,raw,0.45883777239709445,0.2205954165774256,0.04310344827586207,True,460,0,345
knee,1012,alm_5,upper_bound_correction,0.45883777239709445,0.2205954165774256,0.04310344827586207,True,460,0,345
knee,1012,alm_5,capped_first,0.4648910411622276,0.2805358464603063,0.22538347352795646,True,460,0,345
knee,1012,clipper,raw,0.4939467312348668,0.36579457712418195,0.3731812169312169,False,460,0,0
knee,1012,clipper,upper_bound_correction,0.4927360774818402,0.3639506390973287,0.3690159574468085,False,460,0,0
knee,1012,clipper,capped_first,0.4915254237288136,0.36818412834221403,0.38619495299356754,False,460,0,0
knee,1012,tralo_0.0001,raw,0.49878934624697335,0.3840665288740623,0.41497880357983985,False,460,15,0
knee,1012,tralo_0.0001,upper_bound_correction,0.5,0.3848807070090502,0.4158607350096712,False,460,15,0
knee,1012,tralo_0.0001,capped_first,0.4975786924939467,0.37527569826343415,0.3915141019297378,False,460,15,0
knee,1012,tralo_0.0003,raw,0.4975786924939467,0.36888433350918515,0.3709392655367232,True,460,15,0
knee,1012,tralo_0.0003,upper_bound_correction,0.4975786924939467,0.36888433350918515,0.3709392655367232,True,460,15,0
knee,1012,tralo_0.0003,capped_first,0.4939467312348668,0.3701881035318169,0.38087580405739735,True,460,15,0
knee,1012,tralo_0.001,raw,0.48426150121065376,0.32030191046073664,0.23689516129032256,True,460,15,0
knee,1012,tralo_0.001,upper_bound_correction,0.48426150121065376,0.32030191046073664,0.23689516129032256,True,460,15,0
knee,1012,tralo_0.001,capped_first,0.49878934624697335,0.37713757260817476,0.3915141019297378,True,460,15,0
knee,1012,tralo_0.003,raw,0.46731234866828086,0.2501960595679508,0.06896551724137931,True,460,15,0
knee,1012,tralo_0.003,upper_bound_correction,0.46731234866828086,0.2501960595679508,0.06896551724137931,True,460,15,0
knee,1012,tralo_0.003,capped_first,0.48789346246973364,0.34884951853392077,0.32372587827808014,True,460,15,0
knee,1012,tralo_0.01,raw,0.4539951573849879,0.20859325799689604,0.0,True,460,15,0
knee,1012,tralo_0.01,upper_bound_correction,0.4539951573849879,0.20859325799689604,0.0,True,460,15,0
knee,1012,tralo_0.01,capped_first,0.47578692493946734,0.3361656361280255,0.3203859475507175,True,460,15,0
knee,1012,tralo_1e-05,raw,0.4975786924939467,0.38201142765710394,0.41141001855287573,False,460,15,0
knee,1012,tralo_1e-05,upper_bound_correction,0.5024213075060533,0.3862290357145384,0.4158607350096712,False,460,15,0
knee,1012,tralo_1e-05,capped_first,0.49878934624697335,0.37579699907335434,0.3915141019297378,False,460,15,0
knee,1012,tralo_3e-05,raw,0.4975786924939467,0.38201142765710394,0.41141001855287573,False,460,15,0
knee,1012,tralo_3e-05,upper_bound_correction,0.5024213075060533,0.3862290357145384,0.4158607350096712,False,460,15,0
knee,1012,tralo_3e-05,capped_first,0.49878934624697335,0.37579699907335434,0.3915141019297378,False,460,15,0
knee,1012,tralo_null,raw,0.4963680387409201,0.38092231873742827,0.40909090909090906,False,460,0,0
knee,1012,tralo_null,upper_bound_correction,0.5024213075060533,0.3862290357145384,0.4158607350096712,False,460,0,0
knee,1012,tralo_null,capped_first,0.49878934624697335,0.37579699907335434,0.3915141019297378,False,460,0,0
