sweep,experiment_path,dataset,model,cls,tight,method,seed,pretrained,data_dir,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,warmup_time,phase2_time
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/danits_lp/seed_3,tissuemnist,MobileNetV3,2,L50_G50,danits_lp,3,True,data/tissuemnist/slice_1,0.3439,0.4687,0.4775,0.4115,0.9128,252.0,0,-1,0.427,0.5011
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/danits_lp/seed_1,tissuemnist,MobileNetV3,2,L50_G50,danits_lp,1,True,data/tissuemnist/slice_1,0.3458,0.4504,0.4892,0.405,0.8891,104.0,0,-1,0.7191,0.5283
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/danits_lp/seed_2,tissuemnist,MobileNetV3,2,L50_G50,danits_lp,2,True,data/tissuemnist/slice_1,0.3869,0.4709,0.4829,0.4032,0.8881,38.0,0,-1,0.0895,0.4483
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,2,L50_G50,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3687,0.4782,0.52,0.3909,0.8489,0.0,1,19,0.242,42.4579
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,2,L50_G50,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3419,0.473,0.5112,0.4016,0.863,0.0,1,23,0.5831,45.3559
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,2,L50_G50,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3628,0.4753,0.5142,0.3789,0.8385,0.0,1,12,0.4896,31.7061
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,2,L50_G50,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3789,0.4838,0.5062,0.3884,0.8526,0.0,1,20,0.5952,43.8294
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/tralo_bounded/seed_4,tissuemnist,MobileNetV3,2,L50_G50,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3699,0.4801,0.5204,0.3895,0.847,0.0,1,71,0.0953,53.0375
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/tralo_bounded/seed_3,tissuemnist,MobileNetV3,2,L50_G50,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3375,0.4718,0.5129,0.4003,0.8616,0.0,1,75,0.2286,62.2956
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/tralo_bounded/seed_1,tissuemnist,MobileNetV3,2,L50_G50,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3653,0.4758,0.5138,0.3802,0.8408,1.0,0,-1,0.8324,154.7796
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/tralo_bounded/seed_2,tissuemnist,MobileNetV3,2,L50_G50,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3798,0.4814,0.5017,0.3937,0.8605,0.0,1,69,0.0884,50.3437
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/heuristic/seed_4,tissuemnist,MobileNetV3,2,L50_G50,heuristic,4,True,data/tissuemnist/slice_1,0.3719,0.471,0.5,0.4223,0.9133,259.0,0,-1,0.0919,0.4083
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/heuristic/seed_3,tissuemnist,MobileNetV3,2,L50_G50,heuristic,3,True,data/tissuemnist/slice_1,0.3459,0.4692,0.4779,0.4115,0.9128,252.0,0,-1,0.5555,0.5496
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/heuristic/seed_1,tissuemnist,MobileNetV3,2,L50_G50,heuristic,1,True,data/tissuemnist/slice_1,0.3458,0.4504,0.4892,0.405,0.8891,104.0,0,-1,0.5868,0.5438
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L50_G50/heuristic/seed_2,tissuemnist,MobileNetV3,2,L50_G50,heuristic,2,True,data/tissuemnist/slice_1,0.3869,0.4709,0.4829,0.4032,0.8881,38.0,0,-1,0.6489,0.5304
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/hounie_rcl/seed_4,tissuemnist,MobileNetV3,2,L80_G80,hounie_rcl,4,True,data/tissuemnist/slice_1,0.367,0.4759,0.5167,0.3901,0.8458,18.0,1,68,0.6256,114.9312
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/hounie_rcl/seed_3,tissuemnist,MobileNetV3,2,L80_G80,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3682,0.4836,0.5167,0.3964,0.8551,14.0,1,72,0.4231,134.8175
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/hounie_rcl/seed_1,tissuemnist,MobileNetV3,2,L80_G80,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3777,0.4818,0.5129,0.3714,0.8353,15.0,1,57,0.5529,125.1006
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/hounie_rcl/seed_2,tissuemnist,MobileNetV3,2,L80_G80,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3907,0.4912,0.5096,0.3807,0.8409,12.0,1,68,0.7225,146.5006
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo/seed_4,tissuemnist,MobileNetV3,2,L80_G80,tralo,4,True,data/tissuemnist/slice_1,0.3726,0.4801,0.5171,0.3887,0.8461,5.0,1,68,0.5612,127.6388
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo/seed_3,tissuemnist,MobileNetV3,2,L80_G80,tralo,3,True,data/tissuemnist/slice_1,0.3712,0.4867,0.5183,0.3918,0.8474,5.0,1,69,0.2982,83.1275
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo/seed_1,tissuemnist,MobileNetV3,2,L80_G80,tralo,1,True,data/tissuemnist/slice_1,0.3774,0.4835,0.5104,0.3724,0.8346,8.0,1,59,0.8096,87.471
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo/seed_2,tissuemnist,MobileNetV3,2,L80_G80,tralo,2,True,data/tissuemnist/slice_1,0.3916,0.4909,0.5112,0.3788,0.8402,8.0,1,65,0.2449,52.0104
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/danits_lp/seed_4,tissuemnist,MobileNetV3,2,L80_G80,danits_lp,4,True,data/tissuemnist/slice_1,0.3869,0.4752,0.5029,0.4223,0.9133,233.0,0,-1,0.3035,0.6651
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/danits_lp/seed_3,tissuemnist,MobileNetV3,2,L80_G80,danits_lp,3,True,data/tissuemnist/slice_1,0.3446,0.4673,0.4746,0.4115,0.9128,226.0,0,-1,0.5624,0.5756
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/danits_lp/seed_1,tissuemnist,MobileNetV3,2,L80_G80,danits_lp,1,True,data/tissuemnist/slice_1,0.365,0.4559,0.4929,0.405,0.8891,78.0,0,-1,0.5894,0.612
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/danits_lp/seed_2,tissuemnist,MobileNetV3,2,L80_G80,danits_lp,2,True,data/tissuemnist/slice_1,0.3973,0.4739,0.485,0.4032,0.8881,12.0,0,-1,0.5726,0.6568
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,2,L80_G80,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3705,0.4786,0.5188,0.3892,0.8447,15.0,1,17,0.0849,39.5598
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,2,L80_G80,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3673,0.483,0.5162,0.3976,0.8552,18.0,1,20,0.3745,41.6802
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,2,L80_G80,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3767,0.4808,0.5129,0.3729,0.8354,18.0,1,9,0.3594,27.0947
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,2,L80_G80,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3913,0.4904,0.5088,0.3813,0.8397,11.0,1,16,0.7558,37.6489
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo_bounded/seed_4,tissuemnist,MobileNetV3,2,L80_G80,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3747,0.4807,0.5188,0.3889,0.8418,13.0,1,68,0.2049,44.5866
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo_bounded/seed_3,tissuemnist,MobileNetV3,2,L80_G80,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3715,0.4864,0.5192,0.3939,0.8532,12.0,1,69,0.1978,43.0155
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo_bounded/seed_1,tissuemnist,MobileNetV3,2,L80_G80,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3742,0.4809,0.5138,0.3734,0.8367,21.0,1,59,0.252,32.5246
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/tralo_bounded/seed_2,tissuemnist,MobileNetV3,2,L80_G80,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3905,0.4897,0.5104,0.3823,0.8394,12.0,1,65,0.1717,48.4407
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/heuristic/seed_4,tissuemnist,MobileNetV3,2,L80_G80,heuristic,4,True,data/tissuemnist/slice_1,0.3869,0.4752,0.5029,0.4223,0.9133,233.0,0,-1,0.0634,0.3936
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/heuristic/seed_3,tissuemnist,MobileNetV3,2,L80_G80,heuristic,3,True,data/tissuemnist/slice_1,0.3446,0.4673,0.4746,0.4115,0.9128,226.0,0,-1,0.5046,0.5217
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/heuristic/seed_1,tissuemnist,MobileNetV3,2,L80_G80,heuristic,1,True,data/tissuemnist/slice_1,0.3659,0.4563,0.4933,0.405,0.8891,78.0,0,-1,0.6118,0.5401
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_2/L80_G80/heuristic/seed_2,tissuemnist,MobileNetV3,2,L80_G80,heuristic,2,True,data/tissuemnist/slice_1,0.3973,0.4739,0.485,0.4032,0.8881,12.0,0,-1,0.07,0.3837
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/hounie_rcl/seed_4,aider,MobileNetV3,0,L50_G20,hounie_rcl,4,True,data/aider/slice_1,0.7255,0.8646,0.9,0.0935,0.1914,0.0,1,87,0.5614,103.3685
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/hounie_rcl/seed_3,aider,MobileNetV3,0,L50_G20,hounie_rcl,3,True,data/aider/slice_1,0.7217,0.864,0.9017,0.092,0.1889,0.0,1,54,1.4464,61.352
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/hounie_rcl/seed_1,aider,MobileNetV3,0,L50_G20,hounie_rcl,1,True,data/aider/slice_1,0.7169,0.8589,0.8933,0.1004,0.2036,0.0,1,117,0.6333,114.0421
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/hounie_rcl/seed_2,aider,MobileNetV3,0,L50_G20,hounie_rcl,2,True,data/aider/slice_1,0.7009,0.8508,0.8874,0.107,0.2211,0.0,1,52,1.2805,59.3389
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo/seed_4,aider,MobileNetV3,0,L50_G20,tralo,4,True,data/aider/slice_1,0.8048,0.9005,0.9218,0.0742,0.1523,0.0,1,71,0.6946,49.4379
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo/seed_3,aider,MobileNetV3,0,L50_G20,tralo,3,True,data/aider/slice_1,0.796,0.8964,0.9185,0.0722,0.1492,0.0,1,67,0.6862,39.2886
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo/seed_1,aider,MobileNetV3,0,L50_G20,tralo,1,True,data/aider/slice_1,0.7797,0.8864,0.9084,0.0816,0.1662,0.0,1,79,0.8711,38.195
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo/seed_2,aider,MobileNetV3,0,L50_G20,tralo,2,True,data/aider/slice_1,0.7893,0.8913,0.9126,0.0804,0.1631,0.0,1,67,0.3219,41.7224
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/danits_lp/seed_4,aider,MobileNetV3,0,L50_G20,danits_lp,4,True,data/aider/slice_1,0.813,0.9054,0.9269,0.0106,0.0207,81.0,0,-1,0.7402,0.4937
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/fioretto_ldf/seed_4,aider,MobileNetV3,0,L50_G20,fioretto_ldf,4,True,data/aider/slice_1,0.7771,0.8883,0.9151,0.0774,0.1598,0.0,1,22,0.8463,27.7936
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/fioretto_ldf/seed_3,aider,MobileNetV3,0,L50_G20,fioretto_ldf,3,True,data/aider/slice_1,0.7835,0.8908,0.9151,0.0748,0.1535,0.0,1,18,0.9183,24.0141
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/fioretto_ldf/seed_1,aider,MobileNetV3,0,L50_G20,fioretto_ldf,1,True,data/aider/slice_1,0.7724,0.8832,0.9067,0.0832,0.1681,0.0,1,29,0.8921,31.0304
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/fioretto_ldf/seed_2,aider,MobileNetV3,0,L50_G20,fioretto_ldf,2,True,data/aider/slice_1,0.7571,0.8766,0.9034,0.0872,0.1752,0.0,1,19,0.4538,21.3271
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo_bounded/seed_4,aider,MobileNetV3,0,L50_G20,tralo_bounded,4,True,data/aider/slice_1,0.7976,0.8973,0.9202,0.0724,0.1532,0.0,1,71,0.69,28.0714
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo_bounded/seed_3,aider,MobileNetV3,0,L50_G20,tralo_bounded,3,True,data/aider/slice_1,0.796,0.8964,0.9185,0.0714,0.1466,0.0,1,67,0.095,19.6963
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo_bounded/seed_1,aider,MobileNetV3,0,L50_G20,tralo_bounded,1,True,data/aider/slice_1,0.758,0.8766,0.9025,0.0883,0.1766,0.0,1,79,0.5155,35.3753
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/tralo_bounded/seed_2,aider,MobileNetV3,0,L50_G20,tralo_bounded,2,True,data/aider/slice_1,0.7893,0.8913,0.9126,0.0796,0.1634,0.0,1,67,0.5052,24.468
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L50_G20/heuristic/seed_4,aider,MobileNetV3,0,L50_G20,heuristic,4,True,data/aider/slice_1,0.813,0.9054,0.9269,0.0106,0.0207,81.0,0,-1,0.5954,0.3405
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/hounie_rcl/seed_4,aider,MobileNetV3,0,L80_G30,hounie_rcl,4,True,data/aider/slice_1,0.7592,0.8805,0.9109,0.0866,0.1756,0.0,1,105,0.6035,87.3233
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/hounie_rcl/seed_3,aider,MobileNetV3,0,L80_G30,hounie_rcl,3,True,data/aider/slice_1,0.7269,0.8667,0.9034,0.0893,0.1839,0.0,1,63,0.0687,57.3231
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/hounie_rcl/seed_1,aider,MobileNetV3,0,L80_G30,hounie_rcl,1,True,data/aider/slice_1,0.7376,0.868,0.8983,0.0952,0.1895,0.0,1,143,0.5881,97.571
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/hounie_rcl/seed_2,aider,MobileNetV3,0,L80_G30,hounie_rcl,2,True,data/aider/slice_1,0.7117,0.8562,0.8916,0.1038,0.2111,0.0,1,60,0.1859,58.5131
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo/seed_4,aider,MobileNetV3,0,L80_G30,tralo,4,True,data/aider/slice_1,0.8365,0.9143,0.9294,0.0645,0.1336,0.0,1,71,0.2497,49.9516
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo/seed_3,aider,MobileNetV3,0,L80_G30,tralo,3,True,data/aider/slice_1,0.8267,0.9106,0.9269,0.0611,0.1291,0.0,1,67,0.7484,33.2086
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo/seed_1,aider,MobileNetV3,0,L80_G30,tralo,1,True,data/aider/slice_1,0.8182,0.9042,0.9193,0.0707,0.1468,0.0,1,78,0.6786,43.4093
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo/seed_2,aider,MobileNetV3,0,L80_G30,tralo,2,True,data/aider/slice_1,0.8255,0.9085,0.9235,0.0685,0.1433,0.0,1,66,0.7805,27.1433
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/danits_lp/seed_4,aider,MobileNetV3,0,L80_G30,danits_lp,4,True,data/aider/slice_1,0.8491,0.9215,0.9361,0.0106,0.0207,70.0,0,-1,0.2432,0.3812
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/fioretto_ldf/seed_4,aider,MobileNetV3,0,L80_G30,fioretto_ldf,4,True,data/aider/slice_1,0.8408,0.9165,0.9311,0.0623,0.1304,0.0,1,20,0.6245,26.0364
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/fioretto_ldf/seed_3,aider,MobileNetV3,0,L80_G30,fioretto_ldf,3,True,data/aider/slice_1,0.8263,0.9098,0.9261,0.0626,0.1313,0.0,1,17,0.0636,18.3357
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/fioretto_ldf/seed_1,aider,MobileNetV3,0,L80_G30,fioretto_ldf,1,True,data/aider/slice_1,0.8105,0.9006,0.9168,0.0736,0.1537,0.0,1,28,0.5902,29.272
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/fioretto_ldf/seed_2,aider,MobileNetV3,0,L80_G30,fioretto_ldf,2,True,data/aider/slice_1,0.8035,0.8982,0.9168,0.0753,0.1559,0.0,1,17,0.0749,18.1247
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo_bounded/seed_4,aider,MobileNetV3,0,L80_G30,tralo_bounded,4,True,data/aider/slice_1,0.8316,0.9123,0.9286,0.0653,0.1356,0.0,1,71,0.5512,28.6634
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo_bounded/seed_3,aider,MobileNetV3,0,L80_G30,tralo_bounded,3,True,data/aider/slice_1,0.7974,0.8972,0.9193,0.0698,0.1433,0.0,1,67,0.4601,21.8271
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo_bounded/seed_1,aider,MobileNetV3,0,L80_G30,tralo_bounded,1,True,data/aider/slice_1,0.8026,0.8969,0.9143,0.0751,0.1564,0.0,1,78,0.4897,31.3628
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/tralo_bounded/seed_2,aider,MobileNetV3,0,L80_G30,tralo_bounded,2,True,data/aider/slice_1,0.8285,0.9098,0.9244,0.0678,0.1402,0.0,1,66,0.4209,21.4194
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L80_G30/heuristic/seed_4,aider,MobileNetV3,0,L80_G30,heuristic,4,True,data/aider/slice_1,0.8491,0.9215,0.9361,0.0106,0.0207,70.0,0,-1,0.4418,0.368
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/hounie_rcl/seed_4,aider,MobileNetV3,0,L30_G50,hounie_rcl,4,True,data/aider/slice_1,0.7979,0.8959,0.9134,0.0907,0.185,25.0,1,84,0.0867,68.997
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/hounie_rcl/seed_3,aider,MobileNetV3,0,L30_G50,hounie_rcl,3,True,data/aider/slice_1,0.8201,0.9053,0.921,0.092,0.1884,29.0,1,53,0.2158,49.9142
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/hounie_rcl/seed_1,aider,MobileNetV3,0,L30_G50,hounie_rcl,1,True,data/aider/slice_1,0.8149,0.9014,0.916,0.0976,0.1969,23.0,1,113,0.6686,80.4665
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/hounie_rcl/seed_2,aider,MobileNetV3,0,L30_G50,hounie_rcl,2,True,data/aider/slice_1,0.7913,0.8902,0.9067,0.1062,0.2159,28.0,1,50,0.9446,58.36
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo/seed_4,aider,MobileNetV3,0,L30_G50,tralo,4,True,data/aider/slice_1,0.8395,0.9157,0.9303,0.0679,0.1364,1.0,1,71,0.6047,39.0788
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo/seed_3,aider,MobileNetV3,0,L30_G50,tralo,3,True,data/aider/slice_1,0.8359,0.9148,0.9294,0.0609,0.1313,2.0,1,66,0.844,44.7701
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo/seed_1,aider,MobileNetV3,0,L30_G50,tralo,1,True,data/aider/slice_1,0.8212,0.9056,0.9202,0.0757,0.1501,7.0,1,78,0.0991,49.622
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo/seed_2,aider,MobileNetV3,0,L30_G50,tralo,2,True,data/aider/slice_1,0.8285,0.9098,0.9244,0.0691,0.1416,2.0,1,67,0.4602,43.0852
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/danits_lp/seed_4,aider,MobileNetV3,0,L30_G50,danits_lp,4,True,data/aider/slice_1,0.8491,0.9215,0.9361,0.0106,0.0207,70.0,0,-1,0.782,0.388
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/danits_lp/seed_3,aider,MobileNetV3,0,L30_G50,danits_lp,3,True,data/aider/slice_1,0.8396,0.9181,0.9328,0.0101,0.0206,72.0,0,-1,0.0925,0.3249
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/danits_lp/seed_1,aider,MobileNetV3,0,L30_G50,danits_lp,1,True,data/aider/slice_1,0.8331,0.9164,0.9311,0.0134,0.0309,80.0,0,-1,0.0918,0.2963
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/danits_lp/seed_2,aider,MobileNetV3,0,L30_G50,danits_lp,2,True,data/aider/slice_1,0.8347,0.9188,0.9336,0.0123,0.0225,72.0,0,-1,0.2029,0.3959
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/fioretto_ldf/seed_4,aider,MobileNetV3,0,L30_G50,fioretto_ldf,4,True,data/aider/slice_1,0.8408,0.9165,0.9311,0.0688,0.1444,8.0,1,21,0.9578,27.1132
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/fioretto_ldf/seed_3,aider,MobileNetV3,0,L30_G50,fioretto_ldf,3,True,data/aider/slice_1,0.8355,0.914,0.9286,0.0622,0.1317,3.0,1,17,0.745,23.2789
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/fioretto_ldf/seed_1,aider,MobileNetV3,0,L30_G50,fioretto_ldf,1,True,data/aider/slice_1,0.8182,0.9039,0.9185,0.0832,0.1681,14.0,1,29,0.8549,29.9518
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/fioretto_ldf/seed_2,aider,MobileNetV3,0,L30_G50,fioretto_ldf,2,True,data/aider/slice_1,0.8242,0.9073,0.9218,0.075,0.1556,6.0,1,18,0.1922,21.1702
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo_bounded/seed_4,aider,MobileNetV3,0,L30_G50,tralo_bounded,4,True,data/aider/slice_1,0.8408,0.9165,0.9311,0.0638,0.134,3.0,0,-1,0.3316,79.1784
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo_bounded/seed_3,aider,MobileNetV3,0,L30_G50,tralo_bounded,3,True,data/aider/slice_1,0.837,0.9148,0.9294,0.0625,0.1313,5.0,1,66,0.6597,23.5241
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo_bounded/seed_1,aider,MobileNetV3,0,L30_G50,tralo_bounded,1,True,data/aider/slice_1,0.8182,0.9039,0.9185,0.0792,0.1615,10.0,1,78,0.0645,31.6711
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/tralo_bounded/seed_2,aider,MobileNetV3,0,L30_G50,tralo_bounded,2,True,data/aider/slice_1,0.8271,0.909,0.9235,0.0714,0.1473,3.0,1,66,0.5878,22.5391
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/heuristic/seed_4,aider,MobileNetV3,0,L30_G50,heuristic,4,True,data/aider/slice_1,0.8501,0.9215,0.9361,0.0106,0.0207,70.0,0,-1,0.0728,0.2355
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/heuristic/seed_3,aider,MobileNetV3,0,L30_G50,heuristic,3,True,data/aider/slice_1,0.8396,0.9181,0.9328,0.0101,0.0206,72.0,0,-1,0.0621,0.2269
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/heuristic/seed_1,aider,MobileNetV3,0,L30_G50,heuristic,1,True,data/aider/slice_1,0.8321,0.9164,0.9311,0.0134,0.0309,80.0,0,-1,0.0613,0.2224
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G50/heuristic/seed_2,aider,MobileNetV3,0,L30_G50,heuristic,2,True,data/aider/slice_1,0.8337,0.9188,0.9336,0.0123,0.0225,72.0,0,-1,0.0603,0.221
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G20/hounie_rcl/seed_4,aider,MobileNetV3,0,L30_G20,hounie_rcl,4,True,data/aider/slice_1,0.724,0.8637,0.8992,0.0962,0.1944,0.0,1,81,0.06,73.9003
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/aider/L30_G20/hounie_rcl/seed_3,aider,MobileNetV3,0,L30_G20,hounie_rcl,3,True,data/aider/slice_1,0.7217,0.864,0.9017,0.0938,0.1902,0.0,1,51,0.068,51.6094
